"time","TK_101.level","TK_102.level","PB_SHUT.combiTimeTable.y[1]","PB_START.combiTimeTable.y[1]","PB_STOP.combiTimeTable.y[1]","XV_101.flow_m3s","drainRequest_m3s","time_s","transferRequest_m3s","wait_remaining_s","controller_state_id","PB_SHUT.y","PB_START.y","PB_STOP.y","valve1_cmd","valve2_cmd","valve3_cmd","PB_SHUT.realToBoolean.u","PB_START.realToBoolean.u","PB_STOP.realToBoolean.u","PLC_101.LT101_level_m","PLC_101.LT102_level_m","PLC_101.wait_remaining_s","TK_101.inflow_m3s","TK_101.level_m","TK_101.outflowRequest_m3s","TK_102.inflow_m3s","TK_102.level_m","TK_102.outflowRequest_m3s","XV_102.flow_m3s","XV_103.flow_m3s","tank1_level_m","tank2_level_m","PLC_101.controller_state_id","PB_SHUT.realToBoolean.y","PB_START.realToBoolean.y","PB_STOP.realToBoolean.y","PLC_101.shutButton","PLC_101.startButton","PLC_101.stopButton","PLC_101.valve1_cmd","PLC_101.valve2_cmd","PLC_101.valve3_cmd","XV_101.openCmd","XV_102.openCmd","XV_103.openCmd"
506.9000000000468,0.04999999989499464,142.7628568227067,0,0,0,0,0.005,506.9000000000468,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7628568227067,0,0,0.04999999989499464,0,0.04999999989499464,142.7628568227067,0.005,0,0.005,0.04999999989499464,142.7628568227067,5,0,0,0,0,0,0,0,0,1,0,0,1
506.9000000000468,0.04999999989499464,142.7628568227067,0,0,0,0,0.005,506.9000000000468,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7628568227067,0,0,0.04999999989499464,0,0.04999999989499464,142.7628568227067,0.005,0,0.005,0.04999999989499464,142.7628568227067,5,0,0,0,0,0,0,0,0,1,0,0,1
507,0.04999999989499464,142.766071108412,0,0,0,0,0.005,507,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.766071108412,0,0,0.04999999989499464,0,0.04999999989499464,142.766071108412,0.005,0,0.005,0.04999999989499464,142.766071108412,5,0,0,0,0,0,0,0,0,1,0,0,1
507.0000000000468,0.04999999989499464,142.7660711084135,0,0,0,0,0.005,507.0000000000468,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7660711084135,0,0,0.04999999989499464,0,0.04999999989499464,142.7660711084135,0.005,0,0.005,0.04999999989499464,142.7660711084135,5,0,0,0,0,0,0,0,0,1,0,0,1
507.0000000000468,0.04999999989499464,142.7660711084135,0,0,0,0,0.005,507.0000000000468,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7660711084135,0,0,0.04999999989499464,0,0.04999999989499464,142.7660711084135,0.005,0,0.005,0.04999999989499464,142.7660711084135,5,0,0,0,0,0,0,0,0,1,0,0,1
507.1,0.04999999989499464,142.7692853941188,0,0,0,0,0.005,507.1,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7692853941188,0,0,0.04999999989499464,0,0.04999999989499464,142.7692853941188,0.005,0,0.005,0.04999999989499464,142.7692853941188,5,0,0,0,0,0,0,0,0,1,0,0,1
507.1000000000468,0.04999999989499464,142.7692853941203,0,0,0,0,0.005,507.1000000000468,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7692853941203,0,0,0.04999999989499464,0,0.04999999989499464,142.7692853941203,0.005,0,0.005,0.04999999989499464,142.7692853941203,5,0,0,0,0,0,0,0,0,1,0,0,1
507.1000000000468,0.04999999989499464,142.7692853941203,0,0,0,0,0.005,507.1000000000468,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7692853941203,0,0,0.04999999989499464,0,0.04999999989499464,142.7692853941203,0.005,0,0.005,0.04999999989499464,142.7692853941203,5,0,0,0,0,0,0,0,0,1,0,0,1
507.2,0.04999999989499464,142.7724996798256,0,0,0,0,0.005,507.2,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7724996798256,0,0,0.04999999989499464,0,0.04999999989499464,142.7724996798256,0.005,0,0.005,0.04999999989499464,142.7724996798256,5,0,0,0,0,0,0,0,0,1,0,0,1
507.2000000000468,0.04999999989499464,142.7724996798271,0,0,0,0,0.005,507.2000000000468,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7724996798271,0,0,0.04999999989499464,0,0.04999999989499464,142.7724996798271,0.005,0,0.005,0.04999999989499464,142.7724996798271,5,0,0,0,0,0,0,0,0,1,0,0,1
507.2000000000468,0.04999999989499464,142.7724996798271,0,0,0,0,0.005,507.2000000000468,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7724996798271,0,0,0.04999999989499464,0,0.04999999989499464,142.7724996798271,0.005,0,0.005,0.04999999989499464,142.7724996798271,5,0,0,0,0,0,0,0,0,1,0,0,1
507.3,0.04999999989499464,142.7757139655323,0,0,0,0,0.005,507.3,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7757139655323,0,0,0.04999999989499464,0,0.04999999989499464,142.7757139655323,0.005,0,0.005,0.04999999989499464,142.7757139655323,5,0,0,0,0,0,0,0,0,1,0,0,1
507.3000000000469,0.04999999989499464,142.7757139655338,0,0,0,0,0.005,507.3000000000469,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7757139655338,0,0,0.04999999989499464,0,0.04999999989499464,142.7757139655338,0.005,0,0.005,0.04999999989499464,142.7757139655338,5,0,0,0,0,0,0,0,0,1,0,0,1
507.3000000000469,0.04999999989499464,142.7757139655338,0,0,0,0,0.005,507.3000000000469,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7757139655338,0,0,0.04999999989499464,0,0.04999999989499464,142.7757139655338,0.005,0,0.005,0.04999999989499464,142.7757139655338,5,0,0,0,0,0,0,0,0,1,0,0,1
507.4,0.04999999989499464,142.7789282512391,0,0,0,0,0.005,507.4,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7789282512391,0,0,0.04999999989499464,0,0.04999999989499464,142.7789282512391,0.005,0,0.005,0.04999999989499464,142.7789282512391,5,0,0,0,0,0,0,0,0,1,0,0,1
507.4000000000469,0.04999999989499464,142.7789282512406,0,0,0,0,0.005,507.4000000000469,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7789282512406,0,0,0.04999999989499464,0,0.04999999989499464,142.7789282512406,0.005,0,0.005,0.04999999989499464,142.7789282512406,5,0,0,0,0,0,0,0,0,1,0,0,1
507.4000000000469,0.04999999989499464,142.7789282512406,0,0,0,0,0.005,507.4000000000469,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7789282512406,0,0,0.04999999989499464,0,0.04999999989499464,142.7789282512406,0.005,0,0.005,0.04999999989499464,142.7789282512406,5,0,0,0,0,0,0,0,0,1,0,0,1
507.5,0.04999999989499464,142.7821425369459,0,0,0,0,0.005,507.5,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7821425369459,0,0,0.04999999989499464,0,0.04999999989499464,142.7821425369459,0.005,0,0.005,0.04999999989499464,142.7821425369459,5,0,0,0,0,0,0,0,0,1,0,0,1
507.5000000000469,0.04999999989499464,142.7821425369474,0,0,0,0,0.005,507.5000000000469,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7821425369474,0,0,0.04999999989499464,0,0.04999999989499464,142.7821425369474,0.005,0,0.005,0.04999999989499464,142.7821425369474,5,0,0,0,0,0,0,0,0,1,0,0,1
507.5000000000469,0.04999999989499464,142.7821425369474,0,0,0,0,0.005,507.5000000000469,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7821425369474,0,0,0.04999999989499464,0,0.04999999989499464,142.7821425369474,0.005,0,0.005,0.04999999989499464,142.7821425369474,5,0,0,0,0,0,0,0,0,1,0,0,1
507.6,0.04999999989499464,142.7853568226527,0,0,0,0,0.005,507.6,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7853568226527,0,0,0.04999999989499464,0,0.04999999989499464,142.7853568226527,0.005,0,0.005,0.04999999989499464,142.7853568226527,5,0,0,0,0,0,0,0,0,1,0,0,1
507.6000000000469,0.04999999989499464,142.7853568226542,0,0,0,0,0.005,507.6000000000469,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7853568226542,0,0,0.04999999989499464,0,0.04999999989499464,142.7853568226542,0.005,0,0.005,0.04999999989499464,142.7853568226542,5,0,0,0,0,0,0,0,0,1,0,0,1
507.6000000000469,0.04999999989499464,142.7853568226542,0,0,0,0,0.005,507.6000000000469,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7853568226542,0,0,0.04999999989499464,0,0.04999999989499464,142.7853568226542,0.005,0,0.005,0.04999999989499464,142.7853568226542,5,0,0,0,0,0,0,0,0,1,0,0,1
507.7,0.04999999989499464,142.7885711083594,0,0,0,0,0.005,507.7,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7885711083594,0,0,0.04999999989499464,0,0.04999999989499464,142.7885711083594,0.005,0,0.005,0.04999999989499464,142.7885711083594,5,0,0,0,0,0,0,0,0,1,0,0,1
507.7000000000469,0.04999999989499464,142.7885711083609,0,0,0,0,0.005,507.7000000000469,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7885711083609,0,0,0.04999999989499464,0,0.04999999989499464,142.7885711083609,0.005,0,0.005,0.04999999989499464,142.7885711083609,5,0,0,0,0,0,0,0,0,1,0,0,1
507.7000000000469,0.04999999989499464,142.7885711083609,0,0,0,0,0.005,507.7000000000469,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7885711083609,0,0,0.04999999989499464,0,0.04999999989499464,142.7885711083609,0.005,0,0.005,0.04999999989499464,142.7885711083609,5,0,0,0,0,0,0,0,0,1,0,0,1
507.8,0.04999999989499464,142.7917853940662,0,0,0,0,0.005,507.8,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7917853940662,0,0,0.04999999989499464,0,0.04999999989499464,142.7917853940662,0.005,0,0.005,0.04999999989499464,142.7917853940662,5,0,0,0,0,0,0,0,0,1,0,0,1
507.800000000047,0.04999999989499464,142.7917853940677,0,0,0,0,0.005,507.800000000047,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7917853940677,0,0,0.04999999989499464,0,0.04999999989499464,142.7917853940677,0.005,0,0.005,0.04999999989499464,142.7917853940677,5,0,0,0,0,0,0,0,0,1,0,0,1
507.800000000047,0.04999999989499464,142.7917853940677,0,0,0,0,0.005,507.800000000047,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7917853940677,0,0,0.04999999989499464,0,0.04999999989499464,142.7917853940677,0.005,0,0.005,0.04999999989499464,142.7917853940677,5,0,0,0,0,0,0,0,0,1,0,0,1
507.9,0.04999999989499464,142.794999679773,0,0,0,0,0.005,507.9,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.794999679773,0,0,0.04999999989499464,0,0.04999999989499464,142.794999679773,0.005,0,0.005,0.04999999989499464,142.794999679773,5,0,0,0,0,0,0,0,0,1,0,0,1
507.900000000047,0.04999999989499464,142.7949996797745,0,0,0,0,0.005,507.900000000047,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7949996797745,0,0,0.04999999989499464,0,0.04999999989499464,142.7949996797745,0.005,0,0.005,0.04999999989499464,142.7949996797745,5,0,0,0,0,0,0,0,0,1,0,0,1
507.900000000047,0.04999999989499464,142.7949996797745,0,0,0,0,0.005,507.900000000047,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7949996797745,0,0,0.04999999989499464,0,0.04999999989499464,142.7949996797745,0.005,0,0.005,0.04999999989499464,142.7949996797745,5,0,0,0,0,0,0,0,0,1,0,0,1
508,0.04999999989499464,142.7982139654798,0,0,0,0,0.005,508,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7982139654798,0,0,0.04999999989499464,0,0.04999999989499464,142.7982139654798,0.005,0,0.005,0.04999999989499464,142.7982139654798,5,0,0,0,0,0,0,0,0,1,0,0,1
508.000000000047,0.04999999989499464,142.7982139654813,0,0,0,0,0.005,508.000000000047,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7982139654813,0,0,0.04999999989499464,0,0.04999999989499464,142.7982139654813,0.005,0,0.005,0.04999999989499464,142.7982139654813,5,0,0,0,0,0,0,0,0,1,0,0,1
508.000000000047,0.04999999989499464,142.7982139654813,0,0,0,0,0.005,508.000000000047,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.7982139654813,0,0,0.04999999989499464,0,0.04999999989499464,142.7982139654813,0.005,0,0.005,0.04999999989499464,142.7982139654813,5,0,0,0,0,0,0,0,0,1,0,0,1
508.1,0.04999999989499464,142.8014282511865,0,0,0,0,0.005,508.1,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8014282511865,0,0,0.04999999989499464,0,0.04999999989499464,142.8014282511865,0.005,0,0.005,0.04999999989499464,142.8014282511865,5,0,0,0,0,0,0,0,0,1,0,0,1
508.100000000047,0.04999999989499464,142.801428251188,0,0,0,0,0.005,508.100000000047,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.801428251188,0,0,0.04999999989499464,0,0.04999999989499464,142.801428251188,0.005,0,0.005,0.04999999989499464,142.801428251188,5,0,0,0,0,0,0,0,0,1,0,0,1
508.100000000047,0.04999999989499464,142.801428251188,0,0,0,0,0.005,508.100000000047,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.801428251188,0,0,0.04999999989499464,0,0.04999999989499464,142.801428251188,0.005,0,0.005,0.04999999989499464,142.801428251188,5,0,0,0,0,0,0,0,0,1,0,0,1
508.2,0.04999999989499464,142.8046425368933,0,0,0,0,0.005,508.2,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8046425368933,0,0,0.04999999989499464,0,0.04999999989499464,142.8046425368933,0.005,0,0.005,0.04999999989499464,142.8046425368933,5,0,0,0,0,0,0,0,0,1,0,0,1
508.2000000000471,0.04999999989499464,142.8046425368948,0,0,0,0,0.005,508.2000000000471,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8046425368948,0,0,0.04999999989499464,0,0.04999999989499464,142.8046425368948,0.005,0,0.005,0.04999999989499464,142.8046425368948,5,0,0,0,0,0,0,0,0,1,0,0,1
508.2000000000471,0.04999999989499464,142.8046425368948,0,0,0,0,0.005,508.2000000000471,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8046425368948,0,0,0.04999999989499464,0,0.04999999989499464,142.8046425368948,0.005,0,0.005,0.04999999989499464,142.8046425368948,5,0,0,0,0,0,0,0,0,1,0,0,1
508.3,0.04999999989499464,142.8078568226001,0,0,0,0,0.005,508.3,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8078568226001,0,0,0.04999999989499464,0,0.04999999989499464,142.8078568226001,0.005,0,0.005,0.04999999989499464,142.8078568226001,5,0,0,0,0,0,0,0,0,1,0,0,1
508.3000000000471,0.04999999989499464,142.8078568226016,0,0,0,0,0.005,508.3000000000471,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8078568226016,0,0,0.04999999989499464,0,0.04999999989499464,142.8078568226016,0.005,0,0.005,0.04999999989499464,142.8078568226016,5,0,0,0,0,0,0,0,0,1,0,0,1
508.3000000000471,0.04999999989499464,142.8078568226016,0,0,0,0,0.005,508.3000000000471,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8078568226016,0,0,0.04999999989499464,0,0.04999999989499464,142.8078568226016,0.005,0,0.005,0.04999999989499464,142.8078568226016,5,0,0,0,0,0,0,0,0,1,0,0,1
508.4,0.04999999989499464,142.8110711083069,0,0,0,0,0.005,508.4,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8110711083069,0,0,0.04999999989499464,0,0.04999999989499464,142.8110711083069,0.005,0,0.005,0.04999999989499464,142.8110711083069,5,0,0,0,0,0,0,0,0,1,0,0,1
508.4000000000471,0.04999999989499464,142.8110711083084,0,0,0,0,0.005,508.4000000000471,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8110711083084,0,0,0.04999999989499464,0,0.04999999989499464,142.8110711083084,0.005,0,0.005,0.04999999989499464,142.8110711083084,5,0,0,0,0,0,0,0,0,1,0,0,1
508.4000000000471,0.04999999989499464,142.8110711083084,0,0,0,0,0.005,508.4000000000471,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8110711083084,0,0,0.04999999989499464,0,0.04999999989499464,142.8110711083084,0.005,0,0.005,0.04999999989499464,142.8110711083084,5,0,0,0,0,0,0,0,0,1,0,0,1
508.5,0.04999999989499464,142.8142853940136,0,0,0,0,0.005,508.5,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8142853940136,0,0,0.04999999989499464,0,0.04999999989499464,142.8142853940136,0.005,0,0.005,0.04999999989499464,142.8142853940136,5,0,0,0,0,0,0,0,0,1,0,0,1
508.5000000000471,0.04999999989499464,142.8142853940151,0,0,0,0,0.005,508.5000000000471,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8142853940151,0,0,0.04999999989499464,0,0.04999999989499464,142.8142853940151,0.005,0,0.005,0.04999999989499464,142.8142853940151,5,0,0,0,0,0,0,0,0,1,0,0,1
508.5000000000471,0.04999999989499464,142.8142853940151,0,0,0,0,0.005,508.5000000000471,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8142853940151,0,0,0.04999999989499464,0,0.04999999989499464,142.8142853940151,0.005,0,0.005,0.04999999989499464,142.8142853940151,5,0,0,0,0,0,0,0,0,1,0,0,1
508.6,0.04999999989499464,142.8174996797204,0,0,0,0,0.005,508.6,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8174996797204,0,0,0.04999999989499464,0,0.04999999989499464,142.8174996797204,0.005,0,0.005,0.04999999989499464,142.8174996797204,5,0,0,0,0,0,0,0,0,1,0,0,1
508.6000000000471,0.04999999989499464,142.8174996797219,0,0,0,0,0.005,508.6000000000471,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8174996797219,0,0,0.04999999989499464,0,0.04999999989499464,142.8174996797219,0.005,0,0.005,0.04999999989499464,142.8174996797219,5,0,0,0,0,0,0,0,0,1,0,0,1
508.6000000000471,0.04999999989499464,142.8174996797219,0,0,0,0,0.005,508.6000000000471,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8174996797219,0,0,0.04999999989499464,0,0.04999999989499464,142.8174996797219,0.005,0,0.005,0.04999999989499464,142.8174996797219,5,0,0,0,0,0,0,0,0,1,0,0,1
508.7,0.04999999989499464,142.8207139654272,0,0,0,0,0.005,508.7,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8207139654272,0,0,0.04999999989499464,0,0.04999999989499464,142.8207139654272,0.005,0,0.005,0.04999999989499464,142.8207139654272,5,0,0,0,0,0,0,0,0,1,0,0,1
508.7000000000472,0.04999999989499464,142.8207139654287,0,0,0,0,0.005,508.7000000000472,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8207139654287,0,0,0.04999999989499464,0,0.04999999989499464,142.8207139654287,0.005,0,0.005,0.04999999989499464,142.8207139654287,5,0,0,0,0,0,0,0,0,1,0,0,1
508.7000000000472,0.04999999989499464,142.8207139654287,0,0,0,0,0.005,508.7000000000472,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8207139654287,0,0,0.04999999989499464,0,0.04999999989499464,142.8207139654287,0.005,0,0.005,0.04999999989499464,142.8207139654287,5,0,0,0,0,0,0,0,0,1,0,0,1
508.8,0.04999999989499464,142.823928251134,0,0,0,0,0.005,508.8,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.823928251134,0,0,0.04999999989499464,0,0.04999999989499464,142.823928251134,0.005,0,0.005,0.04999999989499464,142.823928251134,5,0,0,0,0,0,0,0,0,1,0,0,1
508.8000000000472,0.04999999989499464,142.8239282511355,0,0,0,0,0.005,508.8000000000472,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8239282511355,0,0,0.04999999989499464,0,0.04999999989499464,142.8239282511355,0.005,0,0.005,0.04999999989499464,142.8239282511355,5,0,0,0,0,0,0,0,0,1,0,0,1
508.8000000000472,0.04999999989499464,142.8239282511355,0,0,0,0,0.005,508.8000000000472,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8239282511355,0,0,0.04999999989499464,0,0.04999999989499464,142.8239282511355,0.005,0,0.005,0.04999999989499464,142.8239282511355,5,0,0,0,0,0,0,0,0,1,0,0,1
508.9,0.04999999989499464,142.8271425368407,0,0,0,0,0.005,508.9,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8271425368407,0,0,0.04999999989499464,0,0.04999999989499464,142.8271425368407,0.005,0,0.005,0.04999999989499464,142.8271425368407,5,0,0,0,0,0,0,0,0,1,0,0,1
508.9000000000472,0.04999999989499464,142.8271425368422,0,0,0,0,0.005,508.9000000000472,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8271425368422,0,0,0.04999999989499464,0,0.04999999989499464,142.8271425368422,0.005,0,0.005,0.04999999989499464,142.8271425368422,5,0,0,0,0,0,0,0,0,1,0,0,1
508.9000000000472,0.04999999989499464,142.8271425368422,0,0,0,0,0.005,508.9000000000472,0,0,5,0,0,0,0,0,1,0,0,0,0.04999999989499464,142.8271425368422,0,0,0.04999999989499464,0,0.04999999989499464,142.8271425368422,0.005,0,0.005,0.04999999989499464,142.8271425368422,5,0,0,0,0,0,0,0,0,1,0,0,1
