"time","tankA.level_m","tankB.level_m","der(tankA.level_m)","der(tankB.level_m)","q_m3s","valve_open_cmd","zeroFlow.y","valveCommand.openCmd","connectingFlow.level_A_m","connectingFlow.level_B_m","connectingFlow.q_m3s","level_A_m","level_B_m","tankA.qIn_m3s","tankA.qOut_m3s","tankB.qIn_m3s","tankB.qOut_m3s","connectingFlow.openCmd"
100.2,0.3999699929085974,0.4000300070914025,-0,0,0,1,0,1,0.3999699929085974,0.4000300070914025,0,0.3999699929085974,0.4000300070914025,0,0,0,0,1
100.35,0.3999696392124382,0.4000303607875618,-0,0,0,1,0,1,0.3999696392124382,0.4000303607875618,0,0.3999696392124382,0.4000303607875618,0,0,0,0,1
100.5,0.3999693121617807,0.4000306878382192,-0,0,0,1,0,1,0.3999693121617807,0.4000306878382192,0,0.3999693121617807,0.4000306878382192,0,0,0,0,1
100.65,0.3999690117566252,0.4000309882433747,-0,0,0,1,0,1,0.3999690117566252,0.4000309882433747,0,0.3999690117566252,0.4000309882433747,0,0,0,0,1
100.8,0.3999687379969716,0.4000312620030284,-0,0,0,1,0,1,0.3999687379969716,0.4000312620030284,0,0.3999687379969716,0.4000312620030284,0,0,0,0,1
100.95,0.3999684908828199,0.4000315091171801,-0,0,0,1,0,1,0.3999684908828199,0.4000315091171801,0,0.3999684908828199,0.4000315091171801,0,0,0,0,1
101.1,0.3999682704141702,0.4000317295858298,-0,0,0,1,0,1,0.3999682704141702,0.4000317295858298,0,0.3999682704141702,0.4000317295858298,0,0,0,0,1
101.25,0.3999680765910223,0.4000319234089776,-0,0,0,1,0,1,0.3999680765910223,0.4000319234089776,0,0.3999680765910223,0.4000319234089776,0,0,0,0,1
101.4,0.3999679094133763,0.4000320905866236,-0,0,0,1,0,1,0.3999679094133763,0.4000320905866236,0,0.3999679094133763,0.4000320905866236,0,0,0,0,1
101.55,0.3999677688812323,0.4000322311187677,-0,0,0,1,0,1,0.3999677688812323,0.4000322311187677,0,0.3999677688812323,0.4000322311187677,0,0,0,0,1
101.7,0.3999676549945901,0.4000323450054098,-0,0,0,1,0,1,0.3999676549945901,0.4000323450054098,0,0.3999676549945901,0.4000323450054098,0,0,0,0,1
101.85,0.3999675677534499,0.4000324322465501,-0,0,0,1,0,1,0.3999675677534499,0.4000324322465501,0,0.3999675677534499,0.4000324322465501,0,0,0,0,1
102,0.3999675071578115,0.4000324928421884,-0,0,0,1,0,1,0.3999675071578115,0.4000324928421884,0,0.3999675071578115,0.4000324928421884,0,0,0,0,1
102.15,0.3999674732076751,0.4000325267923248,-0,0,0,1,0,1,0.3999674732076751,0.4000325267923248,0,0.3999674732076751,0.4000325267923248,0,0,0,0,1
102.3,0.3999674659030406,0.4000325340969593,-0,0,0,1,0,1,0.3999674659030406,0.4000325340969593,0,0.3999674659030406,0.4000325340969593,0,0,0,0,1
102.45,0.3999674852439081,0.4000325147560919,-0,0,0,1,0,1,0.3999674852439081,0.4000325147560919,0,0.3999674852439081,0.4000325147560919,0,0,0,0,1
102.6,0.3999675312302773,0.4000324687697226,-0,0,0,1,0,1,0.3999675312302773,0.4000324687697226,0,0.3999675312302773,0.4000324687697226,0,0,0,0,1
102.75,0.3999676038621485,0.4000323961378514,-0,0,0,1,0,1,0.3999676038621485,0.4000323961378514,0,0.3999676038621485,0.4000323961378514,0,0,0,0,1
102.9,0.3999677031395217,0.4000322968604783,-0,0,0,1,0,1,0.3999677031395217,0.4000322968604783,0,0.3999677031395217,0.4000322968604783,0,0,0,0,1
103.05,0.3999678290623968,0.4000321709376032,-0,0,0,1,0,1,0.3999678290623968,0.4000321709376032,0,0.3999678290623968,0.4000321709376032,0,0,0,0,1
103.2,0.3999679816307737,0.4000320183692262,-0,0,0,1,0,1,0.3999679816307737,0.4000320183692262,0,0.3999679816307737,0.4000320183692262,0,0,0,0,1
103.35,0.3999681608446525,0.4000318391553474,-0,0,0,1,0,1,0.3999681608446525,0.4000318391553474,0,0.3999681608446525,0.4000318391553474,0,0,0,0,1
103.5,0.3999683667040332,0.4000316332959667,-0,0,0,1,0,1,0.3999683667040332,0.4000316332959667,0,0.3999683667040332,0.4000316332959667,0,0,0,0,1
103.65,0.3999685992089159,0.400031400791084,-0,0,0,1,0,1,0.3999685992089159,0.400031400791084,0,0.3999685992089159,0.400031400791084,0,0,0,0,1
103.8,0.3999688583593005,0.4000311416406994,-0,0,0,1,0,1,0.3999688583593005,0.4000311416406994,0,0.3999688583593005,0.4000311416406994,0,0,0,0,1
103.95,0.399969144155187,0.400030855844813,-0,0,0,1,0,1,0.399969144155187,0.400030855844813,0,0.399969144155187,0.400030855844813,0,0,0,0,1
104.1,0.3999694565965754,0.4000305434034245,-0,0,0,1,0,1,0.3999694565965754,0.4000305434034245,0,0.3999694565965754,0.4000305434034245,0,0,0,0,1
104.25,0.3999697956834657,0.4000302043165342,-0,0,0,1,0,1,0.3999697956834657,0.4000302043165342,0,0.3999697956834657,0.4000302043165342,0,0,0,0,1
104.4,0.3999701614158579,0.400029838584142,-0,0,0,1,0,1,0.3999701614158579,0.400029838584142,0,0.3999701614158579,0.400029838584142,0,0,0,0,1
104.55,0.399970553793752,0.4000294462062479,-0,0,0,1,0,1,0.399970553793752,0.4000294462062479,0,0.399970553793752,0.4000294462062479,0,0,0,0,1
104.7,0.3999709728171481,0.4000290271828519,-0,0,0,1,0,1,0.3999709728171481,0.4000290271828519,0,0.3999709728171481,0.4000290271828519,0,0,0,0,1
104.85,0.3999705079552683,0.4000294920447316,-0,0,0,1,0,1,0.3999705079552683,0.4000294920447316,0,0.3999705079552683,0.4000294920447316,0,0,0,0,1
105,0.3999699546123111,0.4000300453876889,-0,0,0,1,0,1,0.3999699546123111,0.4000300453876889,0,0.3999699546123111,0.4000300453876889,0,0,0,0,1
