"time","tank1.level","tank2.level","der(tank1.level)","der(tank2.level)","PLC_101.waitElapsed","shutCmd.combiTimeTable.y[1]","startCmd.combiTimeTable.y[1]","stopCmd.combiTimeTable.y[1]","tank1.qOut","tank2.qOut","valve1.flowOut","valve1_open","valve2.flowOut","valve2_open","valve3.flowOut","valve3_open","PLC_101.remainingWait","PLC_101.tEnter","PLC_101.mode","PLC_101.resumeMode","controller_state","PLC_101.shutPulse","PLC_101.shutSample","PLC_101.startPulse","PLC_101.startSample","PLC_101.stopPulse","PLC_101.stopSample","PLC_101.valve1Cmd","PLC_101.valve2Cmd","PLC_101.valve3Cmd","shutCmd.y","startCmd.y","stopCmd.y","PLC_101.tank1Level","PLC_101.tank2Level","shutCmd.realToBoolean.u","startCmd.realToBoolean.u","stopCmd.realToBoolean.u","tank1.inflow","tank1.levelOut","tank1.outflowCmd","tank1_level_m","tank2.inflow","tank2.levelOut","tank2.outflowCmd","tank2_level_m","PLC_101.controller_state","PLC_101.shutButton","PLC_101.startButton","PLC_101.stopButton","shutCmd.realToBoolean.y","startCmd.realToBoolean.y","stopCmd.realToBoolean.y","valve1.openCmd","valve2.openCmd","valve3.openCmd"
448.8000000000335,0.04999999989497447,0.6928571431014602,0,0,8.799999885367356,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
448.9000000000336,0.04999999989497447,0.6928571431014602,0,0,8.899999885367379,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
448.9000000000336,0.04999999989497447,0.6928571431014602,0,0,8.899999885367379,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.0000000000336,0.04999999989497447,0.6928571431014602,0,0,8.999999885367401,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.0000000000336,0.04999999989497447,0.6928571431014602,0,0,8.999999885367401,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.1,0.04999999989497447,0.6928571431014602,0,0,9.09999988533383,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.1000000000336,0.04999999989497447,0.6928571431014602,0,0,9.099999885367424,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.1000000000336,0.04999999989497447,0.6928571431014602,0,0,9.099999885367424,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.2000000000336,0.04999999989497447,0.6928571431014602,0,0,9.199999885367447,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.2000000000336,0.04999999989497447,0.6928571431014602,0,0,9.199999885367447,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.3000000000337,0.04999999989497447,0.6928571431014602,0,0,9.29999988536747,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.3000000000337,0.04999999989497447,0.6928571431014602,0,0,9.29999988536747,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.4000000000337,0.04999999989497447,0.6928571431014602,0,0,9.399999885367492,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.4000000000337,0.04999999989497447,0.6928571431014602,0,0,9.399999885367492,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.5000000000337,0.04999999989497447,0.6928571431014602,0,0,9.499999885367515,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.5000000000337,0.04999999989497447,0.6928571431014602,0,0,9.499999885367515,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.6000000000337,0.04999999989497447,0.6928571431014602,0,0,9.599999885367538,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.6000000000337,0.04999999989497447,0.6928571431014602,0,0,9.599999885367538,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.7000000000338,0.04999999989497447,0.6928571431014602,0,0,9.699999885367561,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.7000000000338,0.04999999989497447,0.6928571431014602,0,0,9.699999885367561,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.8000000000338,0.04999999989497447,0.6928571431014602,0,0,9.799999885367583,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.8000000000338,0.04999999989497447,0.6928571431014602,0,0,9.799999885367583,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.9000000000338,0.04999999989497447,0.6928571431014602,0,0,9.899999885367606,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
449.9000000000338,0.04999999989497447,0.6928571431014602,0,0,9.899999885367606,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
450,0.04999999989497447,0.6928571431014602,0,0,9.999999885333807,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
450.0000000000338,0.04999999989497447,0.6928571431014602,0,0,9.999999885367629,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
450.0000000000338,0.04999999989497447,0.6928571431014602,0,0,9.999999885367629,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
450.0000001166723,0.04999999989497447,0.6928571431014602,0,0,10.00000000200606,0,0,0,0,0,0,0,0,0,0,0,0,440.0000001146662,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0,0.6928571431014602,5,0,0,0,0,0,0,0,0,0
450.0000001166723,0.04999999989497447,0.6928571431014602,0,-0.003571428571428572,10.00000000200606,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6928571431014602,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6928571431014602,0.005,0.6928571431014602,6,0,0,0,0,0,0,0,0,1
450.1000000000338,0.04999999989497447,0.6925000006608831,0,-0.003571428571428572,10.09999988536765,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6925000006608831,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6925000006608831,0.005,0.6925000006608831,6,0,0,0,0,0,0,0,0,1
450.1000000000338,0.04999999989497447,0.6925000006608831,0,-0.003571428571428572,10.09999988536765,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6925000006608831,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6925000006608831,0.005,0.6925000006608831,6,0,0,0,0,0,0,0,0,1
450.2000000000339,0.04999999989497447,0.6921428578037402,0,-0.003571428571428572,10.19999988536767,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6921428578037402,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6921428578037402,0.005,0.6921428578037402,6,0,0,0,0,0,0,0,0,1
450.2000000000339,0.04999999989497447,0.6921428578037402,0,-0.003571428571428572,10.19999988536767,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6921428578037402,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6921428578037402,0.005,0.6921428578037402,6,0,0,0,0,0,0,0,0,1
450.3000000000339,0.04999999989497447,0.6917857149465972,0,-0.003571428571428572,10.2999998853677,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6917857149465972,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6917857149465972,0.005,0.6917857149465972,6,0,0,0,0,0,0,0,0,1
450.3000000000339,0.04999999989497447,0.6917857149465972,0,-0.003571428571428572,10.2999998853677,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6917857149465972,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6917857149465972,0.005,0.6917857149465972,6,0,0,0,0,0,0,0,0,1
450.4000000000339,0.04999999989497447,0.6914285720894543,0,-0.003571428571428572,10.39999988536772,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6914285720894543,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6914285720894543,0.005,0.6914285720894543,6,0,0,0,0,0,0,0,0,1
450.4000000000339,0.04999999989497447,0.6914285720894543,0,-0.003571428571428572,10.39999988536772,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6914285720894543,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6914285720894543,0.005,0.6914285720894543,6,0,0,0,0,0,0,0,0,1
450.5000000000339,0.04999999989497447,0.6910714292323114,0,-0.003571428571428572,10.49999988536774,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6910714292323114,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6910714292323114,0.005,0.6910714292323114,6,0,0,0,0,0,0,0,0,1
450.5000000000339,0.04999999989497447,0.6910714292323114,0,-0.003571428571428572,10.49999988536774,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6910714292323114,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6910714292323114,0.005,0.6910714292323114,6,0,0,0,0,0,0,0,0,1
450.600000000034,0.04999999989497447,0.6907142863751684,0,-0.003571428571428572,10.59999988536777,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6907142863751684,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6907142863751684,0.005,0.6907142863751684,6,0,0,0,0,0,0,0,0,1
450.600000000034,0.04999999989497447,0.6907142863751684,0,-0.003571428571428572,10.59999988536777,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6907142863751684,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6907142863751684,0.005,0.6907142863751684,6,0,0,0,0,0,0,0,0,1
450.700000000034,0.04999999989497447,0.6903571435180255,0,-0.003571428571428572,10.69999988536779,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6903571435180255,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6903571435180255,0.005,0.6903571435180255,6,0,0,0,0,0,0,0,0,1
450.700000000034,0.04999999989497447,0.6903571435180255,0,-0.003571428571428572,10.69999988536779,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6903571435180255,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6903571435180255,0.005,0.6903571435180255,6,0,0,0,0,0,0,0,0,1
450.800000000034,0.04999999989497447,0.6900000006608825,0,-0.003571428571428572,10.79999988536781,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6900000006608825,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6900000006608825,0.005,0.6900000006608825,6,0,0,0,0,0,0,0,0,1
450.800000000034,0.04999999989497447,0.6900000006608825,0,-0.003571428571428572,10.79999988536781,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6900000006608825,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6900000006608825,0.005,0.6900000006608825,6,0,0,0,0,0,0,0,0,1
450.9,0.04999999989497447,0.6896428578038614,0,-0.003571428571428572,10.89999988533378,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6896428578038614,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6896428578038614,0.005,0.6896428578038614,6,0,0,0,0,0,0,0,0,1
450.900000000034,0.04999999989497447,0.6896428578037398,0,-0.003571428571428572,10.89999988536783,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6896428578037398,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6896428578037398,0.005,0.6896428578037398,6,0,0,0,0,0,0,0,0,1
450.900000000034,0.04999999989497447,0.6896428578037398,0,-0.003571428571428572,10.89999988536783,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6896428578037398,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6896428578037398,0.005,0.6896428578037398,6,0,0,0,0,0,0,0,0,1
451.000000000034,0.04999999989497447,0.6892857149465969,0,-0.003571428571428572,10.99999988536786,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6892857149465969,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6892857149465969,0.005,0.6892857149465969,6,0,0,0,0,0,0,0,0,1
451.000000000034,0.04999999989497447,0.6892857149465969,0,-0.003571428571428572,10.99999988536786,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6892857149465969,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6892857149465969,0.005,0.6892857149465969,6,0,0,0,0,0,0,0,0,1
451.1000000000341,0.04999999989497447,0.6889285720894539,0,-0.003571428571428572,11.09999988536788,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6889285720894539,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6889285720894539,0.005,0.6889285720894539,6,0,0,0,0,0,0,0,0,1
451.1000000000341,0.04999999989497447,0.6889285720894539,0,-0.003571428571428572,11.09999988536788,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.6889285720894539,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.6889285720894539,0.005,0.6889285720894539,6,0,0,0,0,0,0,0,0,1
451.2000000000341,0.04999999989497447,0.688571429232311,0,-0.003571428571428572,11.1999998853679,0,0,0,0,0.005,0,0,0,0,0.005,100,0,440.0000001146662,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0.04999999989497447,0.688571429232311,0,0,0,0,0.04999999989497447,0,0.04999999989497447,0,0.688571429232311,0.005,0.688571429232311,6,0,0,0,0,0,0,0,0,1
