"time","capacitor.v","inductor.i","der(capacitor.v)","der(inductor.i)","ground.p.i","ground.p.v","idealSwitch.LossPower","idealSwitch.T_heatPort","idealSwitch.v","inductor.v","resistor.LossPower","resistor.R_actual","resistor.n.v","resistor.v","switch_closed","idealSwitch.control","capacitor.i","capacitor.n.i","capacitor.n.v","capacitor.p.i","capacitor.p.v","capacitor_voltage_V","idealSwitch.i","idealSwitch.n.i","idealSwitch.n.v","idealSwitch.p.i","idealSwitch.p.v","inductor.n.i","inductor.n.v","inductor.p.i","inductor.p.v","loop_current_A","resistor.i","resistor.n.i","resistor.p.i","resistor.p.v","scheduledSwitch.closed"
80.40000000000001,0.004743331418247241,0.001960604084783747,0.001960604084783747,-0.005135454195808076,0,0,3.843968377270713e-12,293.15,1.960604084783747e-09,-0.005135454195808076,7.687936754541426e-07,0.2,-0.0003921227775608341,0.0003921208169567494,1,1,0.001960604084783747,-0.001960604084783747,0,0.001960604084783747,0.004743331418247241,0.004743331418247241,0.001960604084783747,-0.001960604084783747,-1.960604084783747e-09,0.001960604084783747,0,-0.001960604084783747,0.004743331418247241,0.001960604084783747,-0.0003921227775608341,0.001960604084783747,0.001960604084783747,-0.001960604084783747,0.001960604084783747,-1.960604084783747e-09,1
80.55,0.004979110745439903,0.001182964577034091,0.001182964577034091,-0.005215704843811298,0,0,1.399405190517445e-12,293.15,1.182964577034091e-09,-0.005215704843811298,2.798810381034889e-07,0.2,-0.0002365940983713952,0.0002365929154068181,1,1,0.001182964577034091,-0.001182964577034091,0,0.001182964577034091,0.004979110745439903,0.004979110745439903,0.001182964577034091,-0.001182964577034091,-1.182964577034091e-09,0.001182964577034091,0,-0.001182964577034091,0.004979110745439903,0.001182964577034091,-0.0002365940983713952,0.001182964577034091,0.001182964577034091,-0.001182964577034091,0.001182964577034091,-1.182964577034091e-09,1
80.7,0.005098226330981816,0.0004021789054464544,0.0004021789054464544,-0.005178662514250012,0,0,1.617478719861081e-13,293.15,4.021789054464543e-10,-0.005178662514250012,3.234957439722162e-08,0.2,-8.043618326819631e-05,8.043578108929087e-05,1,1,0.0004021789054464544,-0.0004021789054464544,0,0.0004021789054464544,0.005098226330981816,0.005098226330981816,0.0004021789054464544,-0.0004021789054464544,-4.021789054464543e-10,0.0004021789054464544,0,-0.0004021789054464544,0.005098226330981816,0.0004021789054464544,-8.043618326819631e-05,0.0004021789054464544,0.0004021789054464544,-0.0004021789054464544,0.0004021789054464544,-4.021789054464543e-10,1
80.84999999999999,0.005101083174167457,-0.0003646097619797255,-0.0003646097619797255,-0.00502816085716175,0,0,1.32940278530912e-13,293.15,-3.646097619797254e-10,-0.00502816085716175,2.658805570618241e-08,0.2,7.292231700570708e-05,-7.29219523959451e-05,1,1,-0.0003646097619797255,0.0003646097619797255,0,-0.0003646097619797255,0.005101083174167457,0.005101083174167457,-0.0003646097619797255,0.0003646097619797255,3.646097619797254e-10,-0.0003646097619797255,0,0.0003646097619797255,0.005101083174167457,-0.0003646097619797255,7.292231700570708e-05,-0.0003646097619797255,-0.0003646097619797255,0.0003646097619797255,-0.0003646097619797255,3.646097619797254e-10,1
81,0.004990728680777156,-0.001100963062256104,-0.001100963062256104,-0.004770534967362873,0,0,1.212119664452338e-12,293.15,-1.100963062256104e-09,-0.004770534967362873,2.424239328904677e-07,0.2,0.0002201937134142831,-0.0002201926124512209,1,1,-0.001100963062256104,0.001100963062256104,0,-0.001100963062256104,0.004990728680777156,0.004990728680777156,-0.001100963062256104,0.001100963062256104,1.100963062256104e-09,-0.001100963062256104,0,0.001100963062256104,0.004990728680777156,-0.001100963062256104,0.0002201937134142831,-0.001100963062256104,-0.001100963062256104,0.001100963062256104,-0.001100963062256104,1.100963062256104e-09,1
81.15000000000001,0.004772663619595041,-0.001791284577140293,-0.001791284577140293,-0.004414404912882405,0,0,3.208700436300679e-12,293.15,-1.791284577140293e-09,-0.004414404912882405,6.417400872601359e-07,0.2,0.0003582587067126358,-0.0003582569154280587,1,1,-0.001791284577140293,0.001791284577140293,0,-0.001791284577140293,0.004772663619595041,0.004772663619595041,-0.001791284577140293,0.001791284577140293,1.791284577140293e-09,-0.001791284577140293,0,0.001791284577140293,0.004772663619595041,-0.001791284577140293,0.0003582587067126358,-0.001791284577140293,-0.001791284577140293,0.001791284577140293,-0.001791284577140293,1.791284577140293e-09,1
81.3,0.004455315430600631,-0.0024212186356923,-0.0024212186356923,-0.003971069282243536,0,0,5.862299681823683e-12,293.15,-2.4212186356923e-09,-0.003971069282243536,1.172459936364737e-06,0.2,0.0004842461483570957,-0.00048424372713846,1,1,-0.0024212186356923,0.0024212186356923,0,-0.0024212186356923,0.004455315430600631,0.004455315430600631,-0.0024212186356923,0.0024212186356923,2.4212186356923e-09,-0.0024212186356923,0,0.0024212186356923,0.004455315430600631,-0.0024212186356923,0.0004842461483570957,-0.0024212186356923,-0.0024212186356923,0.0024212186356923,-0.0024212186356923,2.4212186356923e-09,1
81.45,0.004049271188264808,-0.002978569586904493,-0.002978569586904493,-0.003453554292314322,0,0,8.8718767840324e-12,293.15,-2.978569586904492e-09,-0.003453554292314322,1.77437535680648e-06,0.2,0.0005957168959504855,-0.0005957139173808986,1,1,-0.002978569586904493,0.002978569586904493,0,-0.002978569586904493,0.004049271188264808,0.004049271188264808,-0.002978569586904493,0.002978569586904493,2.978569586904492e-09,-0.002978569586904493,0,0.002978569586904493,0.004049271188264808,-0.002978569586904493,0.0005957168959504855,-0.002978569586904493,-0.002978569586904493,0.002978569586904493,-0.002978569586904493,2.978569586904492e-09,1
81.59999999999999,0.00356601318526997,-0.003453492658675008,-0.003453492658675008,-0.002875311200042309,0,0,1.192661154352218e-11,293.15,-3.453492658675008e-09,-0.002875311200042309,2.385322308704436e-06,0.2,0.0006907019852276605,-0.0006906985317350017,1,1,-0.003453492658675008,0.003453492658675008,0,-0.003453492658675008,0.00356601318526997,0.00356601318526997,-0.003453492658675008,0.003453492658675008,3.453492658675008e-09,-0.003453492658675008,0,0.003453492658675008,0.00356601318526997,-0.003453492658675008,0.0006907019852276605,-0.003453492658675008,-0.003453492658675008,0.003453492658675008,-0.003453492658675008,3.453492658675008e-09,1
81.75,0.003018287476094991,-0.00383824660848542,-0.00383824660848542,-0.002250634316151299,0,0,1.473213702754983e-11,293.15,-3.83824660848542e-09,-0.002250634316151299,2.946427405509967e-06,0.2,0.0007676531599436926,-0.0007676493216970841,1,1,-0.00383824660848542,0.00383824660848542,0,-0.00383824660848542,0.003018287476094991,0.003018287476094991,-0.00383824660848542,0.00383824660848542,3.83824660848542e-09,-0.00383824660848542,0,0.00383824660848542,0.003018287476094991,-0.00383824660848542,0.0007676531599436926,-0.00383824660848542,-0.00383824660848542,0.00383824660848542,-0.00383824660848542,3.83824660848542e-09,1
81.90000000000001,0.002419670808785257,-0.004127013166424959,-0.004127013166424959,-0.001594264048487099,0,0,1.703223767584496e-11,293.15,-4.127013166424959e-09,-0.001594264048487099,3.406447535168993e-06,0.2,0.0008254067602981582,-0.0008254026332849918,1,1,-0.004127013166424959,0.004127013166424959,0,-0.004127013166424959,0.002419670808785257,0.002419670808785257,-0.004127013166424959,0.004127013166424959,4.127013166424959e-09,-0.004127013166424959,0,0.004127013166424959,0.002419670808785257,-0.004127013166424959,0.0008254067602981582,-0.004127013166424959,-0.004127013166424959,0.004127013166424959,-0.004127013166424959,4.127013166424959e-09,1
82.05,0.00178480196777357,-0.004315976415463487,-0.004315976415463487,-0.0009216023687044574,0,0,1.862765241883705e-11,293.15,-4.315976415463487e-09,-0.0009216023687044574,3.72553048376741e-06,0.2,0.0008631995990691128,-0.0008631952830926974,1,1,-0.004315976415463487,0.004315976415463487,0,-0.004315976415463487,0.00178480196777357,0.00178480196777357,-0.004315976415463487,0.004315976415463487,4.315976415463487e-09,-0.004315976415463487,0,0.004315976415463487,0.00178480196777357,-0.004315976415463487,0.0008631995990691128,-0.004315976415463487,-0.004315976415463487,0.004315976415463487,-0.004315976415463487,4.315976415463487e-09,1
82.2,0.001129160618117572,-0.004403606345123282,-0.004403606345123282,-0.00024843494548657,0,0,1.939174884281003e-11,293.15,-4.403606345123283e-09,-0.00024843494548657,3.878349768562007e-06,0.2,0.0008807256726310016,-0.0008807212690246565,1,1,-0.004403606345123282,0.004403606345123282,0,-0.004403606345123282,0.001129160618117572,0.001129160618117572,-0.004403606345123282,0.004403606345123282,4.403606345123283e-09,-0.004403606345123282,0,0.004403606345123282,0.001129160618117572,-0.004403606345123282,0.0008807256726310016,-0.004403606345123282,-0.004403606345123282,0.004403606345123282,-0.004403606345123282,4.403606345123283e-09,1
82.34999999999999,0.0004682831598122222,-0.004390912241355848,-0.004390912241355848,0.0004099036793711888,0,0,1.928011031128864e-11,293.15,-4.390912241355848e-09,0.0004099036793711888,3.856022062257727e-06,0.2,0.000878186839183411,-0.0008781824482711697,1,1,-0.004390912241355848,0.004390912241355848,0,-0.004390912241355848,0.0004682831598122222,0.0004682831598122222,-0.004390912241355848,0.004390912241355848,4.390912241355848e-09,-0.004390912241355848,0,0.004390912241355848,0.0004682831598122222,-0.004390912241355848,0.000878186839183411,-0.004390912241355848,-0.004390912241355848,0.004390912241355848,-0.004390912241355848,4.390912241355848e-09,1
82.5,-0.0001827645763993024,-0.004281464970738029,-0.004281464970738029,0.001039061852011879,0,0,1.833094229565679e-11,293.15,-4.281464970738029e-09,0.001039061852011879,3.666188459131359e-06,0.2,0.0008562972756125767,-0.000856292994147606,1,1,-0.004281464970738029,0.004281464970738029,0,-0.004281464970738029,-0.0001827645763993024,-0.0001827645763993024,-0.004281464970738029,0.004281464970738029,4.281464970738029e-09,-0.004281464970738029,0,0.004281464970738029,-0.0001827645763993024,-0.004281464970738029,0.0008562972756125767,-0.004281464970738029,-0.004281464970738029,0.004281464970738029,-0.004281464970738029,4.281464970738029e-09,1
82.65000000000001,-0.0008103904856527842,-0.004081014201963193,-0.004081014201963193,0.001626597407059625,0,0,1.665467691662527e-11,293.15,-4.081014201963192e-09,0.001626597407059625,3.330935383325055e-06,0.2,0.0008162069214068405,-0.0008162028403926385,1,1,-0.004081014201963193,0.004081014201963193,0,-0.004081014201963193,-0.0008103904856527842,-0.0008103904856527842,-0.004081014201963193,0.004081014201963193,4.081014201963192e-09,-0.004081014201963193,0,0.004081014201963193,-0.0008103904856527842,-0.004081014201963193,0.0008162069214068405,-0.004081014201963193,-0.004081014201963193,0.004081014201963193,-0.004081014201963193,4.081014201963192e-09,1
82.8,-0.001401875145559033,-0.0037963998608739,-0.0037963998608739,0.002161158914133674,0,0,1.441265190364337e-11,293.15,-3.7963998608739e-09,0.002161158914133674,2.882530380728674e-06,0.2,0.000759283768574641,-0.0007592799721747801,1,1,-0.0037963998608739,0.0037963998608739,0,-0.0037963998608739,-0.001401875145559033,-0.001401875145559033,-0.0037963998608739,0.0037963998608739,3.7963998608739e-09,-0.0037963998608739,0,0.0037963998608739,-0.001401875145559033,-0.0037963998608739,0.000759283768574641,-0.0037963998608739,-0.0037963998608739,0.0037963998608739,-0.0037963998608739,3.7963998608739e-09,1
82.95,-0.001945449079671648,-0.003436112349052008,-0.003436112349052008,0.002632674985594398,0,0,1.180686807530771e-11,293.15,-3.436112349052008e-09,0.002632674985594398,2.361373615061541e-06,0.2,0.0006872259059227506,-0.0006872224698104015,1,1,-0.003436112349052008,0.003436112349052008,0,-0.003436112349052008,-0.001945449079671648,-0.001945449079671648,-0.003436112349052008,0.003436112349052008,3.436112349052008e-09,-0.003436112349052008,0,0.003436112349052008,-0.001945449079671648,-0.003436112349052008,0.0006872259059227506,-0.003436112349052008,-0.003436112349052008,0.003436112349052008,-0.003436112349052008,3.436112349052008e-09,1
83.09999999999999,-0.002430286766873339,-0.003009978842478055,-0.003009978842478055,0.003032285545347792,0,0,9.05997263216553e-12,293.15,-3.009978842478055e-09,0.003032285545347792,1.811994526433106e-06,0.2,0.0006019987784744535,-0.000601995768495611,1,1,-0.003009978842478055,0.003009978842478055,0,-0.003009978842478055,-0.002430286766873339,-0.002430286766873339,-0.003009978842478055,0.003009978842478055,3.009978842478055e-09,-0.003009978842478055,0,0.003009978842478055,-0.002430286766873339,-0.003009978842478055,0.0006019987784744535,-0.003009978842478055,-0.003009978842478055,0.003009978842478055,-0.003009978842478055,3.009978842478055e-09,1
83.25,-0.002846591633999771,-0.002529536265681974,-0.002529536265681974,0.003352501416672432,0,0,6.398553719400308e-12,293.15,-2.529536265681974e-09,0.003352501416672432,1.279710743880062e-06,0.2,0.0005059097826726605,-0.0005059072531363949,1,1,-0.002529536265681974,0.002529536265681974,0,-0.002529536265681974,-0.002846591633999771,-0.002846591633999771,-0.002529536265681974,0.002529536265681974,2.529536265681974e-09,-0.002529536265681974,0,0.002529536265681974,-0.002846591633999771,-0.002529536265681974,0.0005059097826726605,-0.002529536265681974,-0.002529536265681974,0.002529536265681974,-0.002529536265681974,2.529536265681974e-09,1
83.40000000000001,-0.003186853145596193,-0.00200761168523556,-0.00200761168523556,0.00358837749025499,0,0,4.030504678694363e-12,293.15,-2.007611685235559e-09,0.00358837749025499,8.061009357388727e-07,0.2,0.0004015243446587972,-0.0004015223370471119,1,1,-0.00200761168523556,0.00200761168523556,0,-0.00200761168523556,-0.003186853145596193,-0.003186853145596193,-0.00200761168523556,0.00200761168523556,2.007611685235559e-09,-0.00200761168523556,0,0.00200761168523556,-0.003186853145596193,-0.00200761168523556,0.0004015243446587972,-0.00200761168523556,-0.00200761168523556,0.00200761168523556,-0.00200761168523556,2.007611685235559e-09,1
83.55,-0.003446326084511378,-0.001457054520793061,-0.001457054520793061,0.003737738445724512,0,0,2.123007876563497e-12,293.15,-1.457054520793061e-09,0.003737738445724512,4.246015753126995e-07,0.2,0.0002914123612131331,-0.0002914109041586123,1,1,-0.001457054520793061,0.001457054520793061,0,-0.001457054520793061,-0.003446326084511378,-0.003446326084511378,-0.001457054520793061,0.001457054520793061,1.457054520793061e-09,-0.001457054520793061,0,0.001457054520793061,-0.003446326084511378,-0.001457054520793061,0.0002914123612131331,-0.001457054520793061,-0.001457054520793061,0.001457054520793061,-0.001457054520793061,1.457054520793061e-09,1
83.7,-0.003622164752424626,-0.0008908426047120864,-0.0008908426047120864,0.003800334164209648,0,0,7.936005463702145e-13,293.15,-8.908426047120864e-10,0.003800334164209648,1.587201092740429e-07,0.2,0.000178169411785022,-0.0001781685209424173,1,1,-0.0008908426047120864,0.0008908426047120864,0,-0.0008908426047120864,-0.003622164752424626,-0.003622164752424626,-0.0008908426047120864,0.0008908426047120864,8.908426047120864e-10,-0.0008908426047120864,0,0.0008908426047120864,-0.003622164752424626,-0.0008908426047120864,0.000178169411785022,-0.0008908426047120864,-0.0008908426047120864,0.0008908426047120864,-0.0008908426047120864,8.908426047120864e-10,1
83.84999999999999,-0.003713209992965699,-0.0003215179314314365,-0.0003215179314314365,0.003777513900769918,0,0,1.033737802319499e-13,293.15,-3.215179314314365e-10,0.003777513900769918,2.067475604638998e-08,0.2,6.430390780421873e-05,-6.43035862862873e-05,1,1,-0.0003215179314314365,0.0003215179314314365,0,-0.0003215179314314365,-0.003713209992965699,-0.003713209992965699,-0.0003215179314314365,0.0003215179314314365,3.215179314314365e-10,-0.0003215179314314365,0,0.0003215179314314365,-0.003713209992965699,-0.0003215179314314365,6.430390780421873e-05,-0.0003215179314314365,-0.0003215179314314365,0.0003215179314314365,-0.0003215179314314365,3.215179314314365e-10,1
84,-0.003719631265813031,0.00023852211842589,0.00023852211842589,0.003671926603605735,0,0,5.68928009783743e-14,293.15,2.3852211842589e-10,0.003671926603605735,1.137856019567486e-08,0.2,-4.770466220729643e-05,4.770442368517801e-05,1,1,0.00023852211842589,-0.00023852211842589,0,0.00023852211842589,-0.003719631265813031,-0.003719631265813031,0.00023852211842589,-0.00023852211842589,-2.3852211842589e-10,0.00023852211842589,0,-0.00023852211842589,-0.003719631265813031,0.00023852211842589,-4.770466220729643e-05,0.00023852211842589,0.00023852211842589,-0.00023852211842589,0.00023852211842589,-2.3852211842589e-10,1
84.15000000000001,-0.003643214745451566,0.0007769504398586066,0.0007769504398586066,0.003487823880529405,0,0,6.036519859964822e-13,293.15,7.769504398586065e-10,0.003487823880529405,1.207303971992964e-07,0.2,-0.0001553908649221612,0.0001553900879717213,1,1,0.0007769504398586066,-0.0007769504398586066,0,0.0007769504398586066,-0.003643214745451566,-0.003643214745451566,0.0007769504398586066,-0.0007769504398586066,-7.769504398586065e-10,0.0007769504398586066,0,-0.0007769504398586066,-0.003643214745451566,0.0007769504398586066,-0.0001553908649221612,0.0007769504398586066,0.0007769504398586066,-0.0007769504398586066,0.0007769504398586066,-7.769504398586065e-10,1
84.3,-0.003487865165489169,0.001282071870637447,0.001282071870637447,0.003231449509289809,0,0,1.643708281479801e-12,293.15,1.282071870637446e-09,0.003231449509289809,3.287416562959603e-07,0.2,-0.0002564156561993599,0.0002564143741274893,1,1,0.001282071870637447,-0.001282071870637447,0,0.001282071870637447,-0.003487865165489169,-0.003487865165489169,0.001282071870637447,-0.001282071870637447,-1.282071870637446e-09,0.001282071870637447,0,-0.001282071870637447,-0.003487865165489169,0.001282071870637447,-0.0002564156561993599,0.001282071870637447,0.001282071870637447,-0.001282071870637447,0.001282071870637447,-1.282071870637446e-09,1
84.45,-0.00325962784733937,0.001743200020464778,0.001743200020464778,0.002910986100046394,0,0,3.038746311348404e-12,293.15,1.743200020464778e-09,0.002910986100046394,6.077492622696808e-07,0.2,-0.0003486417472929762,0.0003486400040929557,1,1,0.001743200020464778,-0.001743200020464778,0,0.001743200020464778,-0.00325962784733937,-0.00325962784733937,0.001743200020464778,-0.001743200020464778,-1.743200020464778e-09,0.001743200020464778,0,-0.001743200020464778,-0.00325962784733937,0.001743200020464778,-0.0003486417472929762,0.001743200020464778,0.001743200020464778,-0.001743200020464778,0.001743200020464778,-1.743200020464778e-09,1
84.59999999999999,-0.002966563331397671,0.002151685006508935,0.002151685006508935,0.002536224178410878,0,0,4.629748367235356e-12,293.15,2.151685006508935e-09,0.002536224178410878,9.259496734470714e-07,0.2,-0.0004303391529867935,0.0004303370013017871,1,1,0.002151685006508935,-0.002151685006508935,0,0.002151685006508935,-0.002966563331397671,-0.002966563331397671,0.002151685006508935,-0.002151685006508935,-2.151685006508935e-09,0.002151685006508935,0,-0.002151685006508935,-0.002966563331397671,0.002151685006508935,-0.0004303391529867935,0.002151685006508935,0.002151685006508935,-0.002151685006508935,0.002151685006508935,-2.151685006508935e-09,1
84.75,-0.002616958283718508,0.00250071065151248,0.00250071065151248,0.00211681365270536,0,0,6.253553762587974e-12,293.15,2.50071065151248e-09,0.00211681365270536,1.250710752517595e-06,0.2,-0.0005001446310131476,0.0005001421303024961,1,1,0.00250071065151248,-0.00250071065151248,0,0.00250071065151248,-0.002616958283718508,-0.002616958283718508,0.00250071065151248,-0.00250071065151248,-2.50071065151248e-09,0.00250071065151248,0,-0.00250071065151248,-0.002616958283718508,0.00250071065151248,-0.0005001446310131476,0.00250071065151248,0.00250071065151248,-0.00250071065151248,0.00250071065151248,-2.50071065151248e-09,1
84.90000000000001,-0.002220031476141727,0.00278447979806726,0.00278447979806726,0.001663132732048476,0,0,7.75332774584469e-12,293.15,2.78447979806726e-09,0.001663132732048476,1.550665549168938e-06,0.2,-0.0005568987440932501,0.000556895959613452,1,1,0.00278447979806726,-0.00278447979806726,0,0.00278447979806726,-0.002220031476141727,-0.002220031476141727,0.00278447979806726,-0.00278447979806726,-2.78447979806726e-09,0.00278447979806726,0,-0.00278447979806726,-0.002220031476141727,0.00278447979806726,-0.0005568987440932501,0.00278447979806726,0.00278447979806726,-0.00278447979806726,0.00278447979806726,-2.78447979806726e-09,1
85.05,-0.001785417421680314,0.002998593232629165,0.002998593232629165,0.001185695776561249,0,0,8.991561374769422e-12,293.15,2.998593232629164e-09,0.001185695776561249,1.798312274953885e-06,0.2,-0.0005997216451190656,0.0005997186465258329,1,1,0.002998593232629165,-0.002998593232629165,0,0.002998593232629165,-0.001785417421680314,-0.001785417421680314,0.002998593232629165,-0.002998593232629165,-2.998593232629164e-09,0.002998593232629165,0,-0.002998593232629165,-0.001785417421680314,0.002998593232629165,-0.0005997216451190656,0.002998593232629165,0.002998593232629165,-0.002998593232629165,0.002998593232629165,-2.998593232629164e-09,1
85.2,-0.001323585901180888,0.003139829145231854,0.003139829145231854,0.0006956169323053721,0,0,9.858527061247394e-12,293.15,3.139829145231854e-09,0.0006956169323053721,1.971705412249479e-06,0.2,-0.0006279689688755162,0.0006279658290463709,1,1,0.003139829145231854,-0.003139829145231854,0,0.003139829145231854,-0.001323585901180888,-0.001323585901180888,0.003139829145231854,-0.003139829145231854,-3.139829145231854e-09,0.003139829145231854,0,-0.003139829145231854,-0.001323585901180888,0.003139829145231854,-0.0006279689688755162,0.003139829145231854,0.003139829145231854,-0.003139829145231854,0.003139829145231854,-3.139829145231854e-09,1
85.34999999999999,-0.0008460529465280438,0.003206911970345552,0.003206911970345552,0.0002046673455469631,0,0,1.028428438554559e-11,293.15,3.206911970345551e-09,0.0002046673455469631,2.056856877109118e-06,0.2,-0.0006413856009810807,0.0006413823940691104,1,1,0.003206911970345552,-0.003206911970345552,0,0.003206911970345552,-0.0008460529465280438,-0.0008460529465280438,0.003206911970345552,-0.003206911970345552,-3.206911970345551e-09,0.003206911970345552,0,-0.003206911970345552,-0.0008460529465280438,0.003206911970345552,-0.0006413856009810807,0.003206911970345552,0.003206911970345552,-0.003206911970345552,0.003206911970345552,-3.206911970345551e-09,1
85.5,-0.0003644462985843914,0.003200805155279573,0.003200805155279573,-0.0002757179332766786,0,0,1.024515364206429e-11,293.15,3.200805155279573e-09,-0.0002757179332766786,2.049030728412859e-06,0.2,-0.00064016423186107,0.0006401610310559147,1,1,0.003200805155279573,-0.003200805155279573,0,0.003200805155279573,-0.0003644462985843914,-0.0003644462985843914,0.003200805155279573,-0.003200805155279573,-3.200805155279573e-09,0.003200805155279573,0,-0.003200805155279573,-0.0003644462985843914,0.003200805155279573,-0.00064016423186107,0.003200805155279573,0.003200805155279573,-0.003200805155279573,0.003200805155279573,-3.200805155279573e-09,1
85.65000000000001,0.0001103722382870269,0.003124193082987727,0.003124193082987727,-0.0007352139790776553,0,0,9.760582419788356e-12,293.15,3.124193082987727e-09,-0.0007352139790776553,1.952116483957672e-06,0.2,-0.0006248417407906284,0.0006248386165975454,1,1,0.003124193082987727,-0.003124193082987727,0,0.003124193082987727,0.0001103722382870269,0.0001103722382870269,0.003124193082987727,-0.003124193082987727,-3.124193082987727e-09,0.003124193082987727,0,-0.003124193082987727,0.0001103722382870269,0.003124193082987727,-0.0006248417407906284,0.003124193082987727,0.003124193082987727,-0.003124193082987727,0.003124193082987727,-3.124193082987727e-09,1
85.8,0.0005686717384136894,0.002981237090506098,0.002981237090506098,-0.001164922137752,0,0,8.887774589809262e-12,293.15,2.981237090506098e-09,-0.001164922137752,1.777554917961853e-06,0.2,-0.0005962503993383101,0.0005962474181012196,1,1,0.002981237090506098,-0.002981237090506098,0,0.002981237090506098,0.0005686717384136894,0.0005686717384136894,0.002981237090506098,-0.002981237090506098,-2.981237090506098e-09,0.002981237090506098,0,-0.002981237090506098,0.0005686717384136894,0.002981237090506098,-0.0005962503993383101,0.002981237090506098,0.002981237090506098,-0.002981237090506098,0.002981237090506098,-2.981237090506098e-09,1
85.95,0.00100117134882738,0.002776752322269779,0.002776752322269779,-0.001556524590033657,0,0,7.710353459230608e-12,293.15,2.776752322269779e-09,-0.001556524590033657,1.542070691846121e-06,0.2,-0.0005553532412062779,0.0005553504644539557,1,1,0.002776752322269779,-0.002776752322269779,0,0.002776752322269779,0.00100117134882738,0.00100117134882738,0.002776752322269779,-0.002776752322269779,-2.776752322269779e-09,0.002776752322269779,0,-0.002776752322269779,0.00100117134882738,0.002776752322269779,-0.0005553532412062779,0.002776752322269779,0.002776752322269779,-0.002776752322269779,0.002776752322269779,-2.776752322269779e-09,1
86.09999999999999,0.001399198237708961,0.002516684475260259,0.002516684475260259,-0.001902537649445488,0,0,6.333700748016003e-12,293.15,2.516684475260259e-09,-0.001902537649445488,1.266740149603201e-06,0.2,-0.000503339411736527,0.0005033368950520517,1,1,0.002516684475260259,-0.002516684475260259,0,0.002516684475260259,0.001399198237708961,0.001399198237708961,0.002516684475260259,-0.002516684475260259,-2.516684475260259e-09,0.002516684475260259,0,-0.002516684475260259,0.001399198237708961,0.002516684475260259,-0.000503339411736527,0.002516684475260259,0.002516684475260259,-0.002516684475260259,0.002516684475260259,-2.516684475260259e-09,1
86.25,0.001754626463642523,0.002208218901027327,0.002208218901027327,-0.00219627245206689,0,0,4.876230714854338e-12,293.15,2.208218901027327e-09,-0.00219627245206689,9.752461429708676e-07,0.2,-0.0004416459884243666,0.0004416437802054655,1,1,0.002208218901027327,-0.002208218901027327,0,0.002208218901027327,0.001754626463642523,0.001754626463642523,0.002208218901027327,-0.002208218901027327,-2.208218901027327e-09,0.002208218901027327,0,-0.002208218901027327,0.001754626463642523,0.002208218901027327,-0.0004416459884243666,0.002208218901027327,0.002208218901027327,-0.002208218901027327,0.002208218901027327,-2.208218901027327e-09,1
86.40000000000001,0.002060207654756641,0.00185975702088865,0.00185975702088865,-0.002432160918691392,0,0,3.458696176744628e-12,293.15,1.85975702088865e-09,-0.002432160918691392,6.917392353489257e-07,0.2,-0.000371953263934751,0.0003719514041777301,1,1,0.00185975702088865,-0.00185975702088865,0,0.00185975702088865,0.002060207654756641,0.002060207654756641,0.00185975702088865,-0.00185975702088865,-1.85975702088865e-09,0.00185975702088865,0,-0.00185975702088865,0.002060207654756641,0.00185975702088865,-0.000371953263934751,0.00185975702088865,0.00185975702088865,-0.00185975702088865,0.00185975702088865,-1.85975702088865e-09,1
86.55,0.002310489449090228,0.001480826476919037,0.001480826476919037,-0.002606656225300512,0,0,2.192847054744446e-12,293.15,1.480826476919037e-09,-0.002606656225300512,4.385694109488894e-07,0.2,-0.0002961667762102843,0.0002961652953838074,1,1,0.001480826476919037,-0.001480826476919037,0,0.001480826476919037,0.002310489449090228,0.002310489449090228,0.001480826476919037,-0.001480826476919037,-1.480826476919037e-09,0.001480826476919037,0,-0.001480826476919037,0.002310489449090228,0.001480826476919037,-0.0002961667762102843,0.001480826476919037,0.001480826476919037,-0.001480826476919037,0.001480826476919037,-1.480826476919037e-09,1
86.7,0.00250229828933834,0.001080695759179094,0.001080695759179094,-0.002718438521869918,0,0,1.167903323907678e-12,293.15,1.080695759179094e-09,-0.002718438521869918,2.335806647815357e-07,0.2,-0.000216140232531578,0.0002161391518358188,1,1,0.001080695759179094,-0.001080695759179094,0,0.001080695759179094,0.00250229828933834,0.00250229828933834,0.001080695759179094,-0.001080695759179094,-1.080695759179094e-09,0.001080695759179094,0,-0.001080695759179094,0.00250229828933834,0.001080695759179094,-0.000216140232531578,0.001080695759179094,0.001080695759179094,-0.001080695759179094,0.001080695759179094,-1.080695759179094e-09,1
86.84999999999999,0.002633357862799683,0.0006687050968914287,0.0006687050968914287,-0.002767099550883066,0,0,4.47166506608575e-13,293.15,6.687050968914286e-10,-0.002767099550883066,8.943330132171502e-08,0.2,-0.0001337416880833826,0.0001337410193782858,1,1,0.0006687050968914287,-0.0006687050968914287,0,0.0006687050968914287,0.002633357862799683,0.002633357862799683,0.0006687050968914287,-0.0006687050968914287,-6.687050968914286e-10,0.0006687050968914287,0,-0.0006687050968914287,0.002633357862799683,0.0006687050968914287,-0.0001337416880833826,0.0006687050968914287,0.0006687050968914287,-0.0006687050968914287,0.0006687050968914287,-6.687050968914286e-10,1
