"time","fanRotor.fan_speed_rad_s","der(fanRotor.fan_speed_rad_s)","aerodynamicLoad.T_aero_Nm","bearingFriction.T_friction_Nm","fanRotor.domega_dt","motor_on_cmd","motor_torque_Nm","torque_balance_residual_Nm","motorCommand.motor_on_cmd","aerodynamicLoad.omega_rad_s","bearingFriction.omega_rad_s","fanRotor.T_aero_Nm","fanRotor.T_friction_Nm","fanRotor.motor_torque_Nm","fan_speed_rad_s","motorCommand.motor_torque_Nm"
46.14,24.99999999935719,9.64218982435483e-10,0.2499999999871438,0.2499999999935719,9.64218982435483e-10,1,0.5,1.928437964870966e-11,1,24.99999999935719,24.99999999935719,0.2499999999871438,0.2499999999935719,0.5,24.99999999935719,0.5
46.2,24.99999999935878,9.618278395961966e-10,0.2499999999871756,0.2499999999935878,9.618278395961966e-10,1,0.5,1.923655679192393e-11,1,24.99999999935878,24.99999999935878,0.2499999999871756,0.2499999999935878,0.5,24.99999999935878,0.5
46.26,24.99999999936037,9.594408600932525e-10,0.2499999999872075,0.2499999999936037,9.594408600932525e-10,1,0.5,1.918881720186505e-11,1,24.99999999936037,24.99999999936037,0.2499999999872075,0.2499999999936037,0.5,24.99999999936037,0.5
46.32,24.99999999936197,9.570469416964045e-10,0.2499999999872394,0.2499999999936197,9.570469416964045e-10,1,0.5,1.914093883392809e-11,1,24.99999999936197,24.99999999936197,0.2499999999872394,0.2499999999936197,0.5,24.99999999936197,0.5
46.38,24.99999999936356,9.546585744146796e-10,0.2499999999872712,0.2499999999936356,9.546585744146796e-10,1,0.5,1.909317148829359e-11,1,24.99999999936356,24.99999999936356,0.2499999999872712,0.2499999999936356,0.5,24.99999999936356,0.5
46.44,24.99999999936515,9.52268819354174e-10,0.2499999999873031,0.2499999999936516,9.52268819354174e-10,1,0.5,1.904537638708348e-11,1,24.99999999936515,24.99999999936515,0.2499999999873031,0.2499999999936516,0.5,24.99999999936515,0.5
46.5,24.99999999936675,9.498776765148875e-10,0.2499999999873349,0.2499999999936675,9.498776765148875e-10,1,0.5,1.899755353029775e-11,1,24.99999999936675,24.99999999936675,0.2499999999873349,0.2499999999936675,0.5,24.99999999936675,0.5
46.56,24.99999999936834,9.474879214543819e-10,0.2499999999873669,0.2499999999936834,9.474879214543819e-10,1,0.5,1.894975842908764e-11,1,24.99999999936834,24.99999999936834,0.2499999999873669,0.2499999999936834,0.5,24.99999999936834,0.5
46.62,24.99999999936993,9.450967786150954e-10,0.2499999999873987,0.2499999999936993,9.450967786150954e-10,1,0.5,1.890193557230191e-11,1,24.99999999936993,24.99999999936993,0.2499999999873987,0.2499999999936993,0.5,24.99999999936993,0.5
46.68,24.99999999937153,9.427097991121514e-10,0.2499999999874306,0.2499999999937153,9.427097991121514e-10,1,0.5,1.885419598224303e-11,1,24.99999999937153,24.99999999937153,0.2499999999874306,0.2499999999937153,0.5,24.99999999937153,0.5
46.74,24.99999999937312,9.403186562728649e-10,0.2499999999874624,0.2499999999937312,9.403186562728649e-10,1,0.5,1.88063731254573e-11,1,24.99999999937312,24.99999999937312,0.2499999999874624,0.2499999999937312,0.5,24.99999999937312,0.5
46.8,24.99999999937472,9.379247378760169e-10,0.2499999999874943,0.2499999999937472,9.379247378760169e-10,1,0.5,1.875849475752034e-11,1,24.99999999937472,24.99999999937472,0.2499999999874943,0.2499999999937472,0.5,24.99999999937472,0.5
46.86,24.99999999937631,9.355377583730728e-10,0.2499999999875261,0.2499999999937631,9.355377583730728e-10,1,0.5,1.871075516746146e-11,1,24.99999999937631,24.99999999937631,0.2499999999875261,0.2499999999937631,0.5,24.99999999937631,0.5
46.92,24.9999999993779,9.331466155337864e-10,0.249999999987558,0.249999999993779,9.331466155337864e-10,1,0.5,1.866293231067573e-11,1,24.9999999993779,24.9999999993779,0.249999999987558,0.249999999993779,0.5,24.9999999993779,0.5
46.98,24.99999999937949,9.307582482520615e-10,0.2499999999875899,0.2499999999937949,9.307582482520615e-10,1,0.5,1.861516496504123e-11,1,24.99999999937949,24.99999999937949,0.2499999999875899,0.2499999999937949,0.5,24.99999999937949,0.5
47.04,24.99999999938109,9.283657176339943e-10,0.2499999999876218,0.2499999999938109,9.283657176339943e-10,1,0.5,1.856731435267989e-11,1,24.99999999938109,24.99999999938109,0.2499999999876218,0.2499999999938109,0.5,24.99999999938109,0.5
47.1,24.99999999938268,9.259773503522695e-10,0.2499999999876536,0.2499999999938268,9.259773503522695e-10,1,0.5,1.851954700704539e-11,1,24.99999999938268,24.99999999938268,0.2499999999876536,0.2499999999938268,0.5,24.99999999938268,0.5
47.16,24.99999999938428,9.235848197342023e-10,0.2499999999876855,0.2499999999938428,9.235848197342023e-10,1,0.5,1.847169639468405e-11,1,24.99999999938428,24.99999999938428,0.2499999999876855,0.2499999999938428,0.5,24.99999999938428,0.5
47.22,24.99999999938587,9.211964524524774e-10,0.2499999999877174,0.2499999999938587,9.211964524524774e-10,1,0.5,1.842392904904955e-11,1,24.99999999938587,24.99999999938587,0.2499999999877174,0.2499999999938587,0.5,24.99999999938587,0.5
47.28,24.99999999938746,9.188066973919717e-10,0.2499999999877492,0.2499999999938746,9.188066973919717e-10,1,0.5,1.837613394783943e-11,1,24.99999999938746,24.99999999938746,0.2499999999877492,0.2499999999938746,0.5,24.99999999938746,0.5
47.34,24.99999999938905,9.164183301102469e-10,0.2499999999877811,0.2499999999938906,9.164183301102469e-10,1,0.5,1.832836660220494e-11,1,24.99999999938905,24.99999999938905,0.2499999999877811,0.2499999999938906,0.5,24.99999999938905,0.5
47.4,24.99999999939065,9.140257994921797e-10,0.249999999987813,0.2499999999939065,9.140257994921797e-10,1,0.5,1.828051598984359e-11,1,24.99999999939065,24.99999999939065,0.249999999987813,0.2499999999939065,0.5,24.99999999939065,0.5
47.46,24.99999999939224,9.116374322104548e-10,0.2499999999878448,0.2499999999939224,9.116374322104548e-10,1,0.5,1.82327486442091e-11,1,24.99999999939224,24.99999999939224,0.2499999999878448,0.2499999999939224,0.5,24.99999999939224,0.5
47.52,24.99999999939384,9.092435138136068e-10,0.2499999999878767,0.2499999999939384,9.092435138136068e-10,1,0.5,1.818487027627214e-11,1,24.99999999939384,24.99999999939384,0.2499999999878767,0.2499999999939384,0.5,24.99999999939384,0.5
47.58,24.99999999939543,9.068579220894435e-10,0.2499999999879086,0.2499999999939543,9.068579220894435e-10,1,0.5,1.813715844178887e-11,1,24.99999999939543,24.99999999939543,0.2499999999879086,0.2499999999939543,0.5,24.99999999939543,0.5
47.64,24.99999999939702,9.044626159138147e-10,0.2499999999879405,0.2499999999939702,9.044626159138147e-10,1,0.5,1.808925231827629e-11,1,24.99999999939702,24.99999999939702,0.2499999999879405,0.2499999999939702,0.5,24.99999999939702,0.5
47.7,24.99999999939861,9.020770241896514e-10,0.2499999999879723,0.2499999999939861,9.020770241896514e-10,1,0.5,1.804154048379303e-11,1,24.99999999939861,24.99999999939861,0.2499999999879723,0.2499999999939861,0.5,24.99999999939861,0.5
47.76,24.99999999940021,8.996844935715842e-10,0.2499999999880042,0.2499999999940021,8.996844935715842e-10,1,0.5,1.799368987143168e-11,1,24.99999999940021,24.99999999940021,0.2499999999880042,0.2499999999940021,0.5,24.99999999940021,0.5
47.82,24.9999999994018,8.972989018474209e-10,0.249999999988036,0.249999999994018,8.972989018474209e-10,1,0.5,1.794597803694842e-11,1,24.9999999994018,24.9999999994018,0.249999999988036,0.249999999994018,0.5,24.9999999994018,0.5
47.88,24.9999999994034,8.949035956717921e-10,0.2499999999880679,0.249999999994034,8.949035956717921e-10,1,0.5,1.789807191343584e-11,1,24.9999999994034,24.9999999994034,0.2499999999880679,0.249999999994034,0.5,24.9999999994034,0.5
47.94,24.99999999940499,8.925180039476288e-10,0.2499999999880998,0.2499999999940499,8.925180039476288e-10,1,0.5,1.785036007895258e-11,1,24.99999999940499,24.99999999940499,0.2499999999880998,0.2499999999940499,0.5,24.99999999940499,0.5
48,24.99999999940658,8.90122697772e-10,0.2499999999881317,0.2499999999940658,8.90122697772e-10,1,0.5,1.780245395544e-11,1,24.99999999940658,24.99999999940658,0.2499999999881317,0.2499999999940658,0.5,24.99999999940658,0.5
48.06,24.99999999940817,8.877371060478367e-10,0.2499999999881635,0.2499999999940818,8.877371060478367e-10,1,0.5,1.775474212095673e-11,1,24.99999999940817,24.99999999940817,0.2499999999881635,0.2499999999940818,0.5,24.99999999940817,0.5
48.12,24.99999999940977,8.853431876509887e-10,0.2499999999881954,0.2499999999940977,8.853431876509887e-10,1,0.5,1.770686375301977e-11,1,24.99999999940977,24.99999999940977,0.2499999999881954,0.2499999999940977,0.5,24.99999999940977,0.5
48.18,24.99999999941136,8.829575959268254e-10,0.2499999999882273,0.2499999999941136,8.829575959268254e-10,1,0.5,1.765915191853651e-11,1,24.99999999941136,24.99999999941136,0.2499999999882273,0.2499999999941136,0.5,24.99999999941136,0.5
48.24,24.99999999941296,8.805622897511967e-10,0.2499999999882592,0.2499999999941296,8.805622897511967e-10,1,0.5,1.761124579502393e-11,1,24.99999999941296,24.99999999941296,0.2499999999882592,0.2499999999941296,0.5,24.99999999941296,0.5
48.3,24.99999999941455,8.781766980270334e-10,0.249999999988291,0.2499999999941455,8.781766980270334e-10,1,0.5,1.756353396054067e-11,1,24.99999999941455,24.99999999941455,0.249999999988291,0.2499999999941455,0.5,24.99999999941455,0.5
48.36,24.99999999941614,8.757841674089661e-10,0.2499999999883229,0.2499999999941614,8.757841674089661e-10,1,0.5,1.751568334817932e-11,1,24.99999999941614,24.99999999941614,0.2499999999883229,0.2499999999941614,0.5,24.99999999941614,0.5
48.42,24.99999999941774,8.733916367908989e-10,0.2499999999883548,0.2499999999941774,8.733916367908989e-10,1,0.5,1.746783273581798e-11,1,24.99999999941774,24.99999999941774,0.2499999999883548,0.2499999999941774,0.5,24.99999999941774,0.5
48.48,24.99999999941933,8.710032695091741e-10,0.2499999999883866,0.2499999999941933,8.710032695091741e-10,1,0.5,1.742006539018348e-11,1,24.99999999941933,24.99999999941933,0.2499999999883866,0.2499999999941933,0.5,24.99999999941933,0.5
48.54,24.99999999942093,8.686093511123261e-10,0.2499999999884185,0.2499999999942093,8.686093511123261e-10,1,0.5,1.737218702224652e-11,1,24.99999999942093,24.99999999942093,0.2499999999884185,0.2499999999942093,0.5,24.99999999942093,0.5
48.6,24.99999999942252,8.662237593881628e-10,0.2499999999884503,0.2499999999942252,8.662237593881628e-10,1,0.5,1.732447518776326e-11,1,24.99999999942252,24.99999999942252,0.2499999999884503,0.2499999999942252,0.5,24.99999999942252,0.5
48.66,24.99999999942411,8.63828453212534e-10,0.2499999999884823,0.2499999999942411,8.63828453212534e-10,1,0.5,1.727656906425068e-11,1,24.99999999942411,24.99999999942411,0.2499999999884823,0.2499999999942411,0.5,24.99999999942411,0.5
48.72,24.9999999994257,8.614428614883707e-10,0.2499999999885141,0.249999999994257,8.614428614883707e-10,1,0.5,1.722885722976741e-11,1,24.9999999994257,24.9999999994257,0.2499999999885141,0.249999999994257,0.5,24.9999999994257,0.5
48.78,24.9999999994273,8.590503308703035e-10,0.249999999988546,0.249999999994273,8.590503308703035e-10,1,0.5,1.718100661740607e-11,1,24.9999999994273,24.9999999994273,0.249999999988546,0.249999999994273,0.5,24.9999999994273,0.5
48.84,24.99999999942889,8.566647391461402e-10,0.2499999999885778,0.2499999999942889,8.566647391461402e-10,1,0.5,1.71332947829228e-11,1,24.99999999942889,24.99999999942889,0.2499999999885778,0.2499999999942889,0.5,24.99999999942889,0.5
48.9,24.99999999943049,8.542694329705114e-10,0.2499999999886097,0.2499999999943049,8.542694329705114e-10,1,0.5,1.708538865941023e-11,1,24.99999999943049,24.99999999943049,0.2499999999886097,0.2499999999943049,0.5,24.99999999943049,0.5
48.96,24.99999999943208,8.518838412463481e-10,0.2499999999886416,0.2499999999943208,8.518838412463481e-10,1,0.5,1.703767682492696e-11,1,24.99999999943208,24.99999999943208,0.2499999999886416,0.2499999999943208,0.5,24.99999999943208,0.5
49.02,24.99999999943367,8.494885350707193e-10,0.2499999999886735,0.2499999999943367,8.494885350707193e-10,1,0.5,1.698977070141439e-11,1,24.99999999943367,24.99999999943367,0.2499999999886735,0.2499999999943367,0.5,24.99999999943367,0.5
49.08,24.99999999943526,8.47102943346556e-10,0.2499999999887053,0.2499999999943527,8.47102943346556e-10,1,0.5,1.694205886693112e-11,1,24.99999999943526,24.99999999943526,0.2499999999887053,0.2499999999943527,0.5,24.99999999943526,0.5
49.14,24.99999999943686,8.44709024949708e-10,0.2499999999887372,0.2499999999943686,8.44709024949708e-10,1,0.5,1.689418049899416e-11,1,24.99999999943686,24.99999999943686,0.2499999999887372,0.2499999999943686,0.5,24.99999999943686,0.5
49.2,24.99999999943845,8.423234332255447e-10,0.249999999988769,0.2499999999943845,8.423234332255447e-10,1,0.5,1.684646866451089e-11,1,24.99999999943845,24.99999999943845,0.249999999988769,0.2499999999943845,0.5,24.99999999943845,0.5
49.26,24.99999999944005,8.399281270499159e-10,0.249999999988801,0.2499999999944005,8.399281270499159e-10,1,0.5,1.679856254099832e-11,1,24.99999999944005,24.99999999944005,0.249999999988801,0.2499999999944005,0.5,24.99999999944005,0.5
49.32,24.99999999944164,8.375425353257526e-10,0.2499999999888328,0.2499999999944164,8.375425353257526e-10,1,0.5,1.675085070651505e-11,1,24.99999999944164,24.99999999944164,0.2499999999888328,0.2499999999944164,0.5,24.99999999944164,0.5
49.38,24.99999999944323,8.351500047076854e-10,0.2499999999888647,0.2499999999944323,8.351500047076854e-10,1,0.5,1.670300009415371e-11,1,24.99999999944323,24.99999999944323,0.2499999999888647,0.2499999999944323,0.5,24.99999999944323,0.5
49.44,24.99999999944482,8.327644129835221e-10,0.2499999999888965,0.2499999999944482,8.327644129835221e-10,1,0.5,1.665528825967044e-11,1,24.99999999944482,24.99999999944482,0.2499999999888965,0.2499999999944482,0.5,24.99999999944482,0.5
49.5,24.99999999944642,8.303691068078933e-10,0.2499999999889284,0.2499999999944642,8.303691068078933e-10,1,0.5,1.660738213615787e-11,1,24.99999999944642,24.99999999944642,0.2499999999889284,0.2499999999944642,0.5,24.99999999944642,0.5
49.56,24.99999999944801,8.2798351508373e-10,0.2499999999889602,0.2499999999944801,8.2798351508373e-10,1,0.5,1.65596703016746e-11,1,24.99999999944801,24.99999999944801,0.2499999999889602,0.2499999999944801,0.5,24.99999999944801,0.5
49.62,24.99999999944961,8.255909844656628e-10,0.2499999999889921,0.2499999999944961,8.255909844656628e-10,1,0.5,1.651181968931326e-11,1,24.99999999944961,24.99999999944961,0.2499999999889921,0.2499999999944961,0.5,24.99999999944961,0.5
49.68,24.9999999994512,8.232053927414995e-10,0.2499999999890239,0.249999999994512,8.232053927414995e-10,1,0.5,1.646410785482999e-11,1,24.9999999994512,24.9999999994512,0.2499999999890239,0.249999999994512,0.5,24.9999999994512,0.5
49.74,24.99999999945279,8.2080869878709e-10,0.2499999999890559,0.2499999999945279,8.2080869878709e-10,1,0.5,1.64161739757418e-11,1,24.99999999945279,24.99999999945279,0.2499999999890559,0.2499999999945279,0.5,24.99999999945279,0.5
49.8,24.99999999945438,8.184217192841459e-10,0.2499999999890877,0.2499999999945439,8.184217192841459e-10,1,0.5,1.636843438568292e-11,1,24.99999999945438,24.99999999945438,0.2499999999890877,0.2499999999945439,0.5,24.99999999945438,0.5
49.86,24.99999999945598,8.160278008872979e-10,0.2499999999891196,0.2499999999945598,8.160278008872979e-10,1,0.5,1.632055601774596e-11,1,24.99999999945598,24.99999999945598,0.2499999999891196,0.2499999999945598,0.5,24.99999999945598,0.5
49.92,24.99999999945757,8.136408213843538e-10,0.2499999999891515,0.2499999999945757,8.136408213843538e-10,1,0.5,1.627281642768708e-11,1,24.99999999945757,24.99999999945757,0.2499999999891515,0.2499999999945757,0.5,24.99999999945757,0.5
49.98,24.99999999945917,8.112496785450674e-10,0.2499999999891833,0.2499999999945917,8.112496785450674e-10,1,0.5,1.622499357090135e-11,1,24.99999999945917,24.99999999945917,0.2499999999891833,0.2499999999945917,0.5,24.99999999945917,0.5
50.04,24.99999999946076,8.088613112633425e-10,0.2499999999892152,0.2499999999946076,8.088613112633425e-10,1,0.5,1.617722622526685e-11,1,24.99999999946076,24.99999999946076,0.2499999999892152,0.2499999999946076,0.5,24.99999999946076,0.5
50.1,24.99999999946235,8.064687806452753e-10,0.2499999999892471,0.2499999999946236,8.064687806452753e-10,1,0.5,1.612937561290551e-11,1,24.99999999946235,24.99999999946235,0.2499999999892471,0.2499999999946236,0.5,24.99999999946235,0.5
50.16,24.99999999946395,8.040804133635504e-10,0.2499999999892789,0.2499999999946395,8.040804133635504e-10,1,0.5,1.608160826727101e-11,1,24.99999999946395,24.99999999946395,0.2499999999892789,0.2499999999946395,0.5,24.99999999946395,0.5
50.22,24.99999999946554,8.016906583030448e-10,0.2499999999893108,0.2499999999946554,8.016906583030448e-10,1,0.5,1.60338131660609e-11,1,24.99999999946554,24.99999999946554,0.2499999999893108,0.2499999999946554,0.5,24.99999999946554,0.5
50.28,24.99999999946713,7.993022910213199e-10,0.2499999999893426,0.2499999999946713,7.993022910213199e-10,1,0.5,1.59860458204264e-11,1,24.99999999946713,24.99999999946713,0.2499999999893426,0.2499999999946713,0.5,24.99999999946713,0.5
50.34,24.99999999946873,7.969097604032527e-10,0.2499999999893746,0.2499999999946873,7.969097604032527e-10,1,0.5,1.593819520806505e-11,1,24.99999999946873,24.99999999946873,0.2499999999893746,0.2499999999946873,0.5,24.99999999946873,0.5
50.4,24.99999999947032,7.945213931215278e-10,0.2499999999894064,0.2499999999947032,7.945213931215278e-10,1,0.5,1.589042786243056e-11,1,24.99999999947032,24.99999999947032,0.2499999999894064,0.2499999999947032,0.5,24.99999999947032,0.5
50.46,24.99999999947191,7.921302502822414e-10,0.2499999999894383,0.2499999999947191,7.921302502822414e-10,1,0.5,1.584260500564483e-11,1,24.99999999947191,24.99999999947191,0.2499999999894383,0.2499999999947191,0.5,24.99999999947191,0.5
50.52,24.99999999947351,7.897391074429549e-10,0.2499999999894701,0.2499999999947351,7.897391074429549e-10,1,0.5,1.57947821488591e-11,1,24.99999999947351,24.99999999947351,0.2499999999894701,0.2499999999947351,0.5,24.99999999947351,0.5
50.58,24.9999999994751,7.873493523824493e-10,0.249999999989502,0.249999999994751,7.873493523824493e-10,1,0.5,1.574698704764899e-11,1,24.9999999994751,24.9999999994751,0.249999999989502,0.249999999994751,0.5,24.9999999994751,0.5
50.64,24.99999999947669,7.849582095431629e-10,0.2499999999895339,0.2499999999947669,7.849582095431629e-10,1,0.5,1.569916419086326e-11,1,24.99999999947669,24.99999999947669,0.2499999999895339,0.2499999999947669,0.5,24.99999999947669,0.5
50.7,24.99999999947829,7.825712300402188e-10,0.2499999999895657,0.2499999999947829,7.825712300402188e-10,1,0.5,1.565142460080438e-11,1,24.99999999947829,24.99999999947829,0.2499999999895657,0.2499999999947829,0.5,24.99999999947829,0.5
50.76,24.99999999947988,7.801800872009323e-10,0.2499999999895976,0.2499999999947988,7.801800872009323e-10,1,0.5,1.560360174401865e-11,1,24.99999999947988,24.99999999947988,0.2499999999895976,0.2499999999947988,0.5,24.99999999947988,0.5
50.82,24.99999999948147,7.777875565828651e-10,0.2499999999896295,0.2499999999948148,7.777875565828651e-10,1,0.5,1.55557511316573e-11,1,24.99999999948147,24.99999999948147,0.2499999999896295,0.2499999999948148,0.5,24.99999999948147,0.5
50.88,24.99999999948307,7.753991893011403e-10,0.2499999999896613,0.2499999999948307,7.753991893011403e-10,1,0.5,1.550798378602281e-11,1,24.99999999948307,24.99999999948307,0.2499999999896613,0.2499999999948307,0.5,24.99999999948307,0.5
50.94,24.99999999948466,7.730066586830731e-10,0.2499999999896932,0.2499999999948466,7.730066586830731e-10,1,0.5,1.546013317366146e-11,1,24.99999999948466,24.99999999948466,0.2499999999896932,0.2499999999948466,0.5,24.99999999948466,0.5
51,24.99999999948625,7.706182914013482e-10,0.2499999999897251,0.2499999999948625,7.706182914013482e-10,1,0.5,1.541236582802696e-11,1,24.99999999948625,24.99999999948625,0.2499999999897251,0.2499999999948625,0.5,24.99999999948625,0.5
51.06,24.99999999948785,7.682271485620618e-10,0.249999999989757,0.2499999999948785,7.682271485620618e-10,1,0.5,1.536454297124124e-11,1,24.99999999948785,24.99999999948785,0.249999999989757,0.2499999999948785,0.5,24.99999999948785,0.5
51.12,24.99999999948944,7.658387812803369e-10,0.2499999999897888,0.2499999999948944,7.658387812803369e-10,1,0.5,1.531677562560674e-11,1,24.99999999948944,24.99999999948944,0.2499999999897888,0.2499999999948944,0.5,24.99999999948944,0.5
51.18,24.99999999949103,7.634462506622697e-10,0.2499999999898207,0.2499999999949103,7.634462506622697e-10,1,0.5,1.526892501324539e-11,1,24.99999999949103,24.99999999949103,0.2499999999898207,0.2499999999949103,0.5,24.99999999949103,0.5
51.24,24.99999999949263,7.610578833805448e-10,0.2499999999898526,0.2499999999949263,7.610578833805448e-10,1,0.5,1.52211576676109e-11,1,24.99999999949263,24.99999999949263,0.2499999999898526,0.2499999999949263,0.5,24.99999999949263,0.5
51.3,24.99999999949422,7.586681283200392e-10,0.2499999999898844,0.2499999999949422,7.586681283200392e-10,1,0.5,1.517336256640078e-11,1,24.99999999949422,24.99999999949422,0.2499999999898844,0.2499999999949422,0.5,24.99999999949422,0.5
51.36,24.99999999949581,7.562797610383143e-10,0.2499999999899163,0.2499999999949581,7.562797610383143e-10,1,0.5,1.512559522076629e-11,1,24.99999999949581,24.99999999949581,0.2499999999899163,0.2499999999949581,0.5,24.99999999949581,0.5
51.42,24.99999999949741,7.538872304202471e-10,0.2499999999899482,0.2499999999949741,7.538872304202471e-10,1,0.5,1.507774460840494e-11,1,24.99999999949741,24.99999999949741,0.2499999999899482,0.2499999999949741,0.5,24.99999999949741,0.5
51.48,24.999999999499,7.514988631385222e-10,0.24999999998998,0.24999999999499,7.514988631385222e-10,1,0.5,1.502997726277044e-11,1,24.999999999499,24.999999999499,0.24999999998998,0.24999999999499,0.5,24.999999999499,0.5
51.54,24.9999999995006,7.491049447416742e-10,0.2499999999900119,0.249999999995006,7.491049447416742e-10,1,0.5,1.498209889483348e-11,1,24.9999999995006,24.9999999995006,0.2499999999900119,0.249999999995006,0.5,24.9999999995006,0.5
51.6,24.99999999950219,7.467207407962917e-10,0.2499999999900437,0.2499999999950219,7.467207407962917e-10,1,0.5,1.493441481592583e-11,1,24.99999999950219,24.99999999950219,0.2499999999900437,0.2499999999950219,0.5,24.99999999950219,0.5
51.66,24.99999999950378,7.443240468418821e-10,0.2499999999900757,0.2499999999950378,7.443240468418821e-10,1,0.5,1.488648093683764e-11,1,24.99999999950378,24.99999999950378,0.2499999999900757,0.2499999999950378,0.5,24.99999999950378,0.5
51.72,24.99999999950537,7.419384551177188e-10,0.2499999999901075,0.2499999999950537,7.419384551177188e-10,1,0.5,1.483876910235438e-11,1,24.99999999950537,24.99999999950537,0.2499999999901075,0.2499999999950537,0.5,24.99999999950537,0.5
51.78,24.99999999950697,7.395431489420901e-10,0.2499999999901394,0.2499999999950697,7.395431489420901e-10,1,0.5,1.47908629788418e-11,1,24.99999999950697,24.99999999950697,0.2499999999901394,0.2499999999950697,0.5,24.99999999950697,0.5
51.84,24.99999999950856,7.371575572179268e-10,0.2499999999901713,0.2499999999950856,7.371575572179268e-10,1,0.5,1.474315114435854e-11,1,24.99999999950856,24.99999999950856,0.2499999999901713,0.2499999999950856,0.5,24.99999999950856,0.5
51.9,24.99999999951016,7.347650265998595e-10,0.2499999999902031,0.2499999999951016,7.347650265998595e-10,1,0.5,1.469530053199719e-11,1,24.99999999951016,24.99999999951016,0.2499999999902031,0.2499999999951016,0.5,24.99999999951016,0.5
51.96,24.99999999951175,7.323794348756962e-10,0.249999999990235,0.2499999999951175,7.323794348756962e-10,1,0.5,1.464758869751392e-11,1,24.99999999951175,24.99999999951175,0.249999999990235,0.2499999999951175,0.5,24.99999999951175,0.5
52.02,24.99999999951334,7.299841287000675e-10,0.2499999999902669,0.2499999999951334,7.299841287000675e-10,1,0.5,1.459968257400135e-11,1,24.99999999951334,24.99999999951334,0.2499999999902669,0.2499999999951334,0.5,24.99999999951334,0.5
52.08,24.99999999951493,7.275985369759042e-10,0.2499999999902987,0.2499999999951494,7.275985369759042e-10,1,0.5,1.455197073951808e-11,1,24.99999999951493,24.99999999951493,0.2499999999902987,0.2499999999951494,0.5,24.99999999951493,0.5
52.14,24.99999999951653,7.252046185790562e-10,0.2499999999903306,0.2499999999951653,7.252046185790562e-10,1,0.5,1.450409237158112e-11,1,24.99999999951653,24.99999999951653,0.2499999999903306,0.2499999999951653,0.5,24.99999999951653,0.5
52.2,24.99999999951812,7.228204146336736e-10,0.2499999999903624,0.2499999999951812,7.228204146336736e-10,1,0.5,1.445640829267347e-11,1,24.99999999951812,24.99999999951812,0.2499999999903624,0.2499999999951812,0.5,24.99999999951812,0.5
52.26,24.99999999951972,7.204237206792641e-10,0.2499999999903944,0.2499999999951972,7.204237206792641e-10,1,0.5,1.440847441358528e-11,1,24.99999999951972,24.99999999951972,0.2499999999903944,0.2499999999951972,0.5,24.99999999951972,0.5
52.32,24.99999999952131,7.180395167338816e-10,0.2499999999904262,0.2499999999952131,7.180395167338816e-10,1,0.5,1.436079033467763e-11,1,24.99999999952131,24.99999999952131,0.2499999999904262,0.2499999999952131,0.5,24.99999999952131,0.5
52.38,24.9999999995229,7.156455983370336e-10,0.249999999990458,0.249999999995229,7.156455983370336e-10,1,0.5,1.431291196674067e-11,1,24.9999999995229,24.9999999995229,0.249999999990458,0.249999999995229,0.5,24.9999999995229,0.5
52.44,24.9999999995245,7.132530677189663e-10,0.24999999999049,0.249999999995245,7.132530677189663e-10,1,0.5,1.426506135437933e-11,1,24.9999999995245,24.9999999995245,0.24999999999049,0.249999999995245,0.5,24.9999999995245,0.5
52.5,24.99999999952609,7.108647004372415e-10,0.2499999999905218,0.2499999999952609,7.108647004372415e-10,1,0.5,1.421729400874483e-11,1,24.99999999952609,24.99999999952609,0.2499999999905218,0.2499999999952609,0.5,24.99999999952609,0.5
52.56,24.99999999952768,7.084707820403935e-10,0.2499999999905537,0.2499999999952769,7.084707820403935e-10,1,0.5,1.416941564080787e-11,1,24.99999999952768,24.99999999952768,0.2499999999905537,0.2499999999952769,0.5,24.99999999952768,0.5
52.62,24.99999999952928,7.06086578095011e-10,0.2499999999905855,0.2499999999952928,7.06086578095011e-10,1,0.5,1.412173156190022e-11,1,24.99999999952928,24.99999999952928,0.2499999999905855,0.2499999999952928,0.5,24.99999999952928,0.5
52.68,24.99999999953087,7.036898841406014e-10,0.2499999999906174,0.2499999999953087,7.036898841406014e-10,1,0.5,1.407379768281203e-11,1,24.99999999953087,24.99999999953087,0.2499999999906174,0.2499999999953087,0.5,24.99999999953087,0.5
52.74,24.99999999953246,7.013056801952189e-10,0.2499999999906493,0.2499999999953246,7.013056801952189e-10,1,0.5,1.402611360390438e-11,1,24.99999999953246,24.99999999953246,0.2499999999906493,0.2499999999953246,0.5,24.99999999953246,0.5
52.8,24.99999999953406,6.989089862408093e-10,0.2499999999906812,0.2499999999953406,6.989089862408093e-10,1,0.5,1.397817972481619e-11,1,24.99999999953406,24.99999999953406,0.2499999999906812,0.2499999999953406,0.5,24.99999999953406,0.5
52.86,24.99999999953565,6.965247822954268e-10,0.249999999990713,0.2499999999953565,6.965247822954268e-10,1,0.5,1.393049564590854e-11,1,24.99999999953565,24.99999999953565,0.249999999990713,0.2499999999953565,0.5,24.99999999953565,0.5
52.92,24.99999999953724,6.941308638985788e-10,0.2499999999907449,0.2499999999953725,6.941308638985788e-10,1,0.5,1.388261727797158e-11,1,24.99999999953724,24.99999999953724,0.2499999999907449,0.2499999999953725,0.5,24.99999999953724,0.5
