"time","A1","AI_101","A2","AI_102","LT_101_mA","LT_102_mA","captureTransferDone","der(h1)","der(h2)","der(waitTimer)","h1","h1_high","h1_init","h1_low","h2","h2_at_transfer_end","h2_init","levelHigh","h2_low","levelT1Low","levelT2Low","mode","plc_scan","q1","q3","qDrain","q12","qFill","qTransfer","resumeMode","scanTick","shutCmd1","shutPulse","shutPulse1","startCmd1","startCmd2","startPulse","startPulse1","state_is_IDLE","startPulse2","state_is_PAUSED","state_is_SHUTDOWN","stopCmd1","stopCmd2","stopPulse","stopPulse1","stopPulse2","tShut1","tStart1","tStart2","tStop1","tStop2","u1_cmd","u1","u2","u2_cmd","u3","u3_cmd","waitDone","waitTimer","wait_after_drain","wait_after_fill","wait_after_transfer"
541.8,1.2,0.04999999989499622,1.4,0.3740000000792117,4.799999998319939,9.984000001267386,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3740000000792117,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
541.8000000000546,1.2,0.04999999989499622,1.4,0.3740000000790164,4.799999998319939,9.984000001264263,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3740000000790164,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
541.8000000000546,1.2,0.04999999989499622,1.4,0.3740000000790164,4.799999998319939,9.984000001264263,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3740000000790164,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
541.9,1.2,0.04999999989499622,1.4,0.37364285722206875,4.799999998319939,9.978285715553099,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.37364285722206875,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
541.9000000000547,1.2,0.04999999989499622,1.4,0.37364285722187346,4.799999998319939,9.978285715549976,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.37364285722187346,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
541.9000000000547,1.2,0.04999999989499622,1.4,0.37364285722187346,4.799999998319939,9.978285715549976,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.37364285722187346,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542,1.2,0.04999999989499622,1.4,0.3732857143649258,4.799999998319939,9.972571429838812,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3732857143649258,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.0000000000547,1.2,0.04999999989499622,1.4,0.3732857143647305,4.799999998319939,9.97257142983569,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3732857143647305,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.0000000000547,1.2,0.04999999989499622,1.4,0.3732857143647305,4.799999998319939,9.97257142983569,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3732857143647305,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.1,1.2,0.04999999989499622,1.4,0.37292857150778286,4.799999998319939,9.966857144124525,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.37292857150778286,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.1000000000547,1.2,0.04999999989499622,1.4,0.37292857150758757,4.799999998319939,9.966857144121402,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.37292857150758757,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.1000000000547,1.2,0.04999999989499622,1.4,0.37292857150758757,4.799999998319939,9.966857144121402,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.37292857150758757,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.2,1.2,0.04999999989499622,1.4,0.3725714286506399,4.799999998319939,9.961142858410238,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3725714286506399,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.2000000000547,1.2,0.04999999989499622,1.4,0.3725714286504446,4.799999998319939,9.961142858407115,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3725714286504446,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.2000000000547,1.2,0.04999999989499622,1.4,0.3725714286504446,4.799999998319939,9.961142858407115,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3725714286504446,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.3,1.2,0.04999999989499622,1.4,0.37221428579349736,4.799999998319939,9.955428572695958,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.37221428579349736,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.3000000000548,1.2,0.04999999989499622,1.4,0.3722142857933017,4.799999998319939,9.955428572692828,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3722142857933017,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.3000000000548,1.2,0.04999999989499622,1.4,0.3722142857933017,4.799999998319939,9.955428572692828,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3722142857933017,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.4,1.2,0.04999999989499622,1.4,0.3718571429363544,4.799999998319939,9.94971428698167,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3718571429363544,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.4000000000548,1.2,0.04999999989499622,1.4,0.37185714293615874,4.799999998319939,9.94971428697854,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.37185714293615874,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.4000000000548,1.2,0.04999999989499622,1.4,0.37185714293615874,4.799999998319939,9.94971428697854,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.37185714293615874,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.5,1.2,0.04999999989499622,1.4,0.37150000007921147,4.799999998319939,9.944000001267383,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.37150000007921147,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.5000000000548,1.2,0.04999999989499622,1.4,0.3715000000790158,4.799999998319939,9.944000001264254,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3715000000790158,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.5000000000548,1.2,0.04999999989499622,1.4,0.3715000000790158,4.799999998319939,9.944000001264254,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3715000000790158,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.6,1.2,0.04999999989499622,1.4,0.3711428572220685,4.799999998319939,9.938285715553096,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3711428572220685,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.6000000000548,1.2,0.04999999989499622,1.4,0.37114285722187285,4.799999998319939,9.938285715549966,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.37114285722187285,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.6000000000548,1.2,0.04999999989499622,1.4,0.37114285722187285,4.799999998319939,9.938285715549966,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.37114285722187285,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.7,1.2,0.04999999989499622,1.4,0.3707857143649256,4.799999998319939,9.93257142983881,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3707857143649256,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.7000000000548,1.2,0.04999999989499622,1.4,0.3707857143647299,4.799999998319939,9.93257142983568,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3707857143647299,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.7000000000548,1.2,0.04999999989499622,1.4,0.3707857143647299,4.799999998319939,9.93257142983568,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3707857143647299,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.8,1.2,0.04999999989499622,1.4,0.3704285715077831,4.799999998319939,9.92685714412453,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3704285715077831,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.8000000000549,1.2,0.04999999989499622,1.4,0.37042857150758696,4.799999998319939,9.926857144121392,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.37042857150758696,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.8000000000549,1.2,0.04999999989499622,1.4,0.37042857150758696,4.799999998319939,9.926857144121392,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.37042857150758696,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.9,1.2,0.04999999989499622,1.4,0.37007142865064013,4.799999998319939,9.921142858410242,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.37007142865064013,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.9000000000549,1.2,0.04999999989499622,1.4,0.370071428650444,4.799999998319939,9.921142858407105,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.370071428650444,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
542.9000000000549,1.2,0.04999999989499622,1.4,0.370071428650444,4.799999998319939,9.921142858407105,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.370071428650444,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543,1.2,0.04999999989499622,1.4,0.3697142857934972,4.799999998319939,9.915428572695955,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3697142857934972,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.0000000000549,1.2,0.04999999989499622,1.4,0.36971428579330107,4.799999998319939,9.915428572692818,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.36971428579330107,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.0000000000549,1.2,0.04999999989499622,1.4,0.36971428579330107,4.799999998319939,9.915428572692818,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.36971428579330107,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.1,1.2,0.04999999989499622,1.4,0.36935714293635424,4.799999998319939,9.909714286981668,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.36935714293635424,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.1000000000549,1.2,0.04999999989499622,1.4,0.3693571429361581,4.799999998319939,9.90971428697853,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3693571429361581,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.1000000000549,1.2,0.04999999989499622,1.4,0.3693571429361581,4.799999998319939,9.90971428697853,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3693571429361581,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.2,1.2,0.04999999989499622,1.4,0.3690000000792113,4.799999998319939,9.90400000126738,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3690000000792113,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.200000000055,1.2,0.04999999989499622,1.4,0.3690000000790152,4.799999998319939,9.904000001264244,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3690000000790152,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.200000000055,1.2,0.04999999989499622,1.4,0.3690000000790152,4.799999998319939,9.904000001264244,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3690000000790152,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.3,1.2,0.04999999989499622,1.4,0.36864285722206874,4.799999998319939,9.8982857155531,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.36864285722206874,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.300000000055,1.2,0.04999999989499622,1.4,0.36864285722187223,4.799999998319939,9.898285715549957,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.36864285722187223,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.300000000055,1.2,0.04999999989499622,1.4,0.36864285722187223,4.799999998319939,9.898285715549957,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.36864285722187223,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.4,1.2,0.04999999989499622,1.4,0.3682857143649258,4.799999998319939,9.892571429838814,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3682857143649258,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.400000000055,1.2,0.04999999989499622,1.4,0.3682857143647293,4.799999998319939,9.89257142983567,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3682857143647293,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.400000000055,1.2,0.04999999989499622,1.4,0.3682857143647293,4.799999998319939,9.89257142983567,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3682857143647293,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.5,1.2,0.04999999989499622,1.4,0.36792857150778285,4.799999998319939,9.886857144124527,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.36792857150778285,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.500000000055,1.2,0.04999999989499622,1.4,0.36792857150758634,4.799999998319939,9.886857144121382,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.36792857150758634,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.500000000055,1.2,0.04999999989499622,1.4,0.36792857150758634,4.799999998319939,9.886857144121382,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.36792857150758634,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.6,1.2,0.04999999989499622,1.4,0.3675714286506399,4.799999998319939,9.88114285841024,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3675714286506399,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.600000000055,1.2,0.04999999989499622,1.4,0.3675714286504434,4.799999998319939,9.881142858407095,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3675714286504434,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.600000000055,1.2,0.04999999989499622,1.4,0.3675714286504434,4.799999998319939,9.881142858407095,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.3675714286504434,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.7,1.2,0.04999999989499622,1.4,0.36721428579349696,4.799999998319939,9.875428572695952,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.36721428579349696,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.7000000000551,1.2,0.04999999989499622,1.4,0.36721428579330045,4.799999998319939,9.875428572692808,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.36721428579330045,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.7000000000551,1.2,0.04999999989499622,1.4,0.36721428579330045,4.799999998319939,9.875428572692808,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.36721428579330045,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.8,1.2,0.04999999989499622,1.4,0.36685714293635446,4.799999998319939,9.869714286981672,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.36685714293635446,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.8000000000551,1.2,0.04999999989499622,1.4,0.36685714293615757,4.799999998319939,9.869714286978521,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.36685714293615757,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
543.8000000000551,1.2,0.04999999989499622,1.4,0.36685714293615757,4.799999998319939,9.869714286978521,1,0,-0.0035714285714285718,0,0.04999999989499622,0.8,50,50,0.36685714293615757,0.69328571436474,50,0,50,1,0,6,0.1,0,0.005,0.005,0,0.006,0.0045,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,700,20,280,220,650,0,0,0,0,1,1,0,-5.515490841823123e-12,8,10,12
